,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Feb 6, 09:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,8.3
"Feb 6, 10:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,10.5
"Feb 6, 11:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,10.5
"Feb 7, 12:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,10.5
"Feb 7, 01:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,11.3
"Feb 7, 02:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,11.3
"Feb 7, 03:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,11.3
"Feb 7, 04:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,10.5
"Feb 7, 05:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,10.5
"Feb 7, 06:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,10.5
"Feb 7, 07:00 am",51.8811,1,78.6918,85,5,75.5264,10,0.353321,25.0647,0.0518811,1,2,19.6934,9.1
"Feb 7, 08:00 am",1073.08,1,68.5577,671,63,1120.86,192,4.46817,327.416,1.07308,1,1,297.416,9.1
"Feb 7, 09:00 am",1931.67,1.5,56.9441,838,79,2007.2,360,8.36064,559.997,1.93167,1,1,541.643,9.1
"Feb 7, 10:00 am",1954.35,2,47.023,542,154,2030.7,394,10.7435,559.225,1.95435,1,1,553.736,6.6
"Feb 7, 11:00 am",1330.38,2.5,40.1148,149,233,1385.75,309,8.16569,374.433,1.33038,1,1,373.626,6.6
"Feb 7, 12:00 pm",2313.95,3,37.918,509,217,2404.07,486,13.299,665.231,2.31395,1,1,663.011,6.6
"Feb 7, 01:00 pm",911.998,3.5,41.1965,88,175,955.331,219,8.53583,258.522,0.911998,1,1,257.993,4.6
"Feb 7, 02:00 pm",1378.06,4.1,48.8567,292,175,1434.9,299,11.2093,395.523,1.37806,1,1,392.075,4.6
"Feb 7, 03:00 pm",1242.17,3.7,59.2112,522,74,1294.86,235,10.453,366.005,1.24217,1,1,352.635,4.6
"Feb 7, 04:00 pm",780.588,3.3,71.0591,506,66,820.474,147,6.94574,245.53,0.780588,1,1,220.048,5.7
"Feb 7, 05:00 pm",46.1161,2.9,79.9276,113,4,69.6521,9,2.35591,25.4963,0.0461161,1,3,18.3162,5.7
"Feb 7, 06:00 pm",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,5.7
"Feb 7, 07:00 pm",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,5.8
"Feb 7, 08:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,5.8
"Feb 7, 09:00 pm",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,5.8
"Feb 7, 10:00 pm",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,6.8
"Feb 7, 11:00 pm",0,0,0,0,0,0,0,0,0,0,1,0,0,6.8
"Feb 8, 12:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,6.8
"Feb 8, 01:00 am",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,8
"Feb 8, 02:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,8
"Feb 8, 03:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,8
"Feb 8, 04:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,8.4
"Feb 8, 05:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,8.4
"Feb 8, 06:00 am",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,8.4
"Feb 8, 07:00 am",136.987,-1.4,78.6948,248,6,162.28,21,-1.58027,57.6447,0.136987,1,2,41.9726,10.3
"Feb 8, 08:00 am",275.129,-1.2,68.3982,35,65,303.237,72,-1.0792,80.1467,0.275129,1,1,78.5945,10.3
"Feb 8, 09:00 am",1851.9,0.2,56.7454,628,152,1924.55,365,5.93051,527.459,1.8519,1,1,513.896,10.3
"Feb 8, 10:00 am",1827.67,1.6,46.7763,468,159,1899.46,369,7.59815,515.513,1.82767,1,1,510.872,10
"Feb 8, 11:00 am",1528.06,3,39.8198,206,242,1589.68,348,7.89667,429.193,1.52806,1,1,428.109,10
"Feb 8, 12:00 pm",2364.7,3.4,37.6014,595,163,2456.86,480,11.3803,674.341,2.3647,1,1,671.828,10
"Feb 8, 01:00 pm",1922.5,3.8,40.9027,413,192,1997.69,400,10.352,546.211,1.9225,1,1,543.798,9.9
"Feb 8, 02:00 pm",1166.4,4.2,48.6082,197,180,1216.86,264,7.88297,329.965,1.1664,1,1,327.686,9.9
"Feb 8, 03:00 pm",1641.24,3.8,59.0064,565,156,1706.61,333,9.22256,476.537,1.64124,1,1,462.265,9.9
"Feb 8, 04:00 pm",877.814,3.5,70.8904,707,36,920.234,152,6.70361,281.882,0.877814,1,1,246.544,9.1
"Feb 8, 05:00 pm",57.578,3.1,79.9276,166,2,81.3316,9,2.75847,31.972,0.0575781,1,3,21.4242,9.1
"Feb 8, 06:00 pm",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,9.1
"Feb 8, 07:00 pm",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,9.2
"Feb 8, 08:00 pm",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,9.2
"Feb 8, 09:00 pm",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,9.2
"Feb 8, 10:00 pm",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,9.4
"Feb 8, 11:00 pm",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,9.4
"Feb 9, 12:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,9.4
"Feb 9, 01:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,9.6
"Feb 9, 02:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,9.6
"Feb 9, 03:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,9.6
"Feb 9, 04:00 am",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,8.2
"Feb 9, 05:00 am",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,8.2
"Feb 9, 06:00 am",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,8.2
"Feb 9, 07:00 am",77.9195,-2.7,78.6966,89,9,102.062,14,-3.26727,31.8372,0.0779195,1,2,26.2128,8.6
"Feb 9, 08:00 am",1048.84,-2.7,68.2342,511,98,1095.93,201,0.620975,308.557,1.04884,1,1,286.084,8.6
"Feb 9, 09:00 am",194.187,-2,56.5423,0,60,220.625,60,-1.98932,56.9656,0.194187,1,1,56.9656,8.6
"Feb 9, 10:00 am",1040.59,-1.3,46.525,106,201,1087.45,249,2.65161,287.352,1.04059,1,1,286.323,5.7
"Feb 9, 11:00 am",1367.21,-0.5,39.5201,147,239,1423.71,315,5.47208,380.162,1.36721,1,1,379.41,5.7
"Feb 9, 12:00 pm",2841.56,0.2,37.2808,776,160,2954.13,577,14.3314,821.647,2.84156,1,1,818.475,5.7
"Feb 9, 01:00 pm",2910.11,0.9,40.6067,966,83,3025.8,574,13.508,840.738,2.91011,1,1,835.252,7.5
"Feb 9, 02:00 pm",2158.81,1.6,48.3591,748,92,2242.84,416,10.8391,620.316,2.15881,1,1,611.841,7.5
"Feb 9, 03:00 pm",1116.61,1.9,58.802,353,112,1165.62,224,6.3097,320.551,1.11661,1,1,311.756,7.5
"Feb 9, 04:00 pm",803.075,2.1,70.7226,432,84,843.54,157,4.83609,245.615,0.803075,1,1,224.185,8.4
"Feb 9, 05:00 pm",56.1532,2.3,79.9289,106,6,79.8797,11,1.85558,27.6965,0.0561532,1,3,20.9611,8.4
"Feb 9, 06:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,8.4
"Feb 9, 07:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,13
"Feb 9, 08:00 pm",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,13
"Feb 9, 09:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,13
"Feb 9, 10:00 pm",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,10.6
"Feb 9, 11:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,10.6
"Feb 10, 12:00 am",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,10.6
"Feb 10, 01:00 am",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,11.8
"Feb 10, 02:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,11.8
"Feb 10, 03:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,11.8
"Feb 10, 04:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,9.3
"Feb 10, 05:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,9.3
"Feb 10, 06:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,9.3
"Feb 10, 07:00 am",210.703,-2.1,78.697,462,0,237.477,27,-1.83998,90.551,0.210703,1,2,61.3549,8.3
"Feb 10, 08:00 am",1170.29,-2.2,68.066,815,38,1220.86,205,1.93355,356.003,1.17029,1,1,320.471,8.3
"Feb 10, 09:00 am",2020.94,-1.7,56.3349,940,44,2099.76,372,5.89489,580.31,2.02094,1,1,560.593,8.3
"Feb 10, 10:00 am",2388.07,-1.2,46.2692,887,51,2481.18,456,9.47579,681.24,2.38807,1,1,672.818,6.7
"Feb 10, 11:00 am",2651.99,-0.6,39.2158,870,64,2756.19,519,11.4645,758.276,2.65199,1,1,753.959,6.7
"Feb 10, 12:00 pm",3050.88,-0.2,36.9563,859,151,3173.1,617,13.9801,881.159,3.05088,1,1,877.763,6.7
"Feb 10, 01:00 pm",2321.4,0.2,40.3085,623,147,2411.82,467,11.3811,662.952,2.3214,1,1,659.514,6.3
"Feb 10, 02:00 pm",2484.49,0.7,48.1096,889,97,2581.58,486,12.583,719.567,2.48449,1,1,709.701,6.3
"Feb 10, 03:00 pm",1844.37,1.3,58.5983,924,47,1916.76,344,10.2536,544.245,1.84437,1,1,521.542,6.3
"Feb 10, 04:00 pm",923.283,2,70.5558,767,29,966.919,161,5.70531,295.699,0.923283,1,1,257.938,8.2
"Feb 10, 05:00 pm",70.6148,2.6,79.9315,197,2,94.6173,12,2.33683,37.3967,0.0706148,1,3,24.8792,8.2
"Feb 10, 06:00 pm",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,8.2
"Feb 10, 07:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,8.8
"Feb 10, 08:00 pm",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,8.8
"Feb 10, 09:00 pm",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,8.8
"Feb 10, 10:00 pm",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,9.6
"Feb 10, 11:00 pm",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,9.6
"Feb 11, 12:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,9.6
"Feb 11, 01:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,10.5
"Feb 11, 02:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,10.5
"Feb 11, 03:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,10.5
"Feb 11, 04:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,8.9
"Feb 11, 05:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,8.9
"Feb 11, 06:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,8.9
"Feb 11, 07:00 am",213.31,0.4,78.6961,472,0,240.137,31,0.635802,92.518,0.21331,1,2,62.6901,12.5
"Feb 11, 08:00 am",1176.88,0.2,67.8935,819,38,1227.65,210,3.38764,359.639,1.17688,1,1,324.251,12.5
"Feb 11, 09:00 am",1908.11,1.1,56.1233,706,123,1982.78,372,6.46024,545.243,1.90811,1,1,530.658,12.5
"Feb 11, 10:00 am",977.247,2,46.0091,85,201,1022.35,240,4.84419,272.505,0.977247,1,1,271.716,10.3
"Feb 11, 11:00 am",2667.72,2.8,38.907,659,205,2772.6,553,11.6175,762.132,2.66772,1,1,758.96,10.3
"Feb 11, 12:00 pm",457.597,3.2,36.6281,0,134,489.689,134,4.40257,129.901,0.457597,1,1,129.901,10.3
"Feb 11, 01:00 pm",2769.15,3.6,40.0084,698,223,2878.48,585,14.8763,803.205,2.76915,1,1,799.464,7.6
"Feb 11, 02:00 pm",1465.66,4.1,47.8598,308,183,1525.26,319,10.1488,418.173,1.46566,1,1,414.826,7.6
"Feb 11, 03:00 pm",1314.57,4,58.3953,536,78,1369.45,253,9.1514,383.813,1.31457,1,1,370.825,7.6
"Feb 11, 04:00 pm",873.169,4,70.3901,578,64,915.467,166,7.8471,274.728,0.873169,1,1,246.487,6.5
"Feb 11, 05:00 pm",63.204,3.9,79.9354,155,4,87.0648,12,3.54147,32.8598,0.063204,1,3,23.0111,6.5
"Feb 11, 06:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,6.5
"Feb 11, 07:00 pm",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,8.1
"Feb 11, 08:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,8.1
"Feb 11, 09:00 pm",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,8.1
"Feb 11, 10:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,8.3
"Feb 11, 11:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,8.3
"Feb 12, 12:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,8.3
"Feb 12, 01:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,9.2
"Feb 12, 02:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,9.2
"Feb 12, 03:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,9.2
"Feb 12, 04:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,10.1
"Feb 12, 05:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,10.1
"Feb 12, 06:00 am",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,10.1
"Feb 12, 07:00 am",231.735,-0.8,78.694,482,2,258.941,34,-0.433964,97.7545,0.231735,1,2,67.2953,8.5
"Feb 12, 08:00 am",1120.04,-1.1,67.7168,605,87,1169.15,216,2.66471,333.753,1.12004,1,1,307.852,8.5
"Feb 12, 09:00 am",359.95,-0.8,55.9076,0,104,389.872,104,-0.133495,101.451,0.35995,1,1,101.451,8.5
"Feb 12, 10:00 am",2338.03,-0.6,45.7448,649,173,2429.12,476,9.05896,663.389,2.33803,1,1,657.5,6.9
"Feb 12, 11:00 am",893.356,-0.3,38.5938,31,212,936.19,229,3.23125,247.25,0.893356,1,1,247.106,6.9
"Feb 12, 12:00 pm",666.75,-0.2,36.2961,2,185,703.781,186,1.86023,184.689,0.66675,1,1,184.682,6.9
"Feb 12, 01:00 pm",475.33,-0.1,39.7065,0,137,507.825,137,1.76726,133.208,0.47533,1,1,133.208,3.3
"Feb 12, 02:00 pm",667.87,0,47.6099,16,175,704.928,182,3.0166,186.065,0.66787,1,1,185.894,3.3
"Feb 12, 03:00 pm",613.491,-1.5,58.1931,60,133,649.226,153,1.30418,171.399,0.613491,1,1,169.965,3.3
"Feb 12, 04:00 pm",353.5,-3.1,70.2255,77,69,383.282,83,-1.74809,102.797,0.3535,1,1,99.0634,2
"Feb 12, 05:00 pm",13.2582,-4.6,79.9406,21,6,36.1771,7,-6.21278,10.5136,0.0132582,1,3,9.17926,2
"Feb 12, 06:00 pm",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,2
"Feb 12, 07:00 pm",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,4.6
"Feb 12, 08:00 pm",0,-9,0,0,0,0,0,-9,0,0,1,0,0,4.6
"Feb 12, 09:00 pm",0,-9.4,0,0,0,0,0,-9.4,0,0,1,0,0,4.6
"Feb 12, 10:00 pm",0,-9.8,0,0,0,0,0,-9.8,0,0,1,0,0,3.3
"Feb 12, 11:00 pm",0,-10.2,0,0,0,0,0,-10.2,0,0,1,0,0,3.3
"Feb 13, 12:00 am",0,-10.1,0,0,0,0,0,-10.1,0,0,1,0,0,3.3
"Feb 13, 01:00 am",0,-10,0,0,0,0,0,-10,0,0,1,0,0,0.7
"Feb 13, 02:00 am",0,-9.9,0,0,0,0,0,-9.9,0,0,1,0,0,0.7
"Feb 13, 03:00 am",0,-10.1,0,0,0,0,0,-10.1,0,0,1,0,0,0.7
"Feb 13, 04:00 am",0,-10.3,0,0,0,0,0,-10.3,0,0,1,0,0,1.6
"Feb 13, 05:00 am",0,-10.5,0,0,0,0,0,-10.5,0,0,1,0,0,1.6
"Feb 13, 06:00 am",0,-10.3,0,0,0,0,0,-10.3,0,0,1,0,0,1.6
"Feb 13, 07:00 am",162.12,-10,78.6906,252,9,187.913,26,-10.4159,62.7962,0.16212,1,2,46.8719,2.5
"Feb 13, 08:00 am",1119.08,-9.8,67.5361,608,75,1168.17,208,-2.87971,326.289,1.11908,1,1,300.506,2.5
"Feb 13, 09:00 am",1377.83,-9.1,55.6879,395,131,1434.66,274,0.160141,381.69,1.37783,1,1,373.782,2.5
"Feb 13, 10:00 am",1408.8,-8.4,45.4763,223,209,1466.6,314,2.52264,387.917,1.4088,1,1,385.94,1.7
"Feb 13, 11:00 am",338.15,-7.6,38.2764,0,98,367.599,98,-5.43932,93.5681,0.33815,1,1,93.5681,1.7
"Feb 13, 12:00 pm",429.873,-6.7,35.9606,0,122,461.34,122,-5.14157,117.572,0.429873,1,1,117.572,1.7
"Feb 13, 01:00 pm",1112.03,-5.8,39.4029,78,232,1160.92,273,3.13187,306.686,1.11203,1,1,306.292,0.8
"Feb 13, 02:00 pm",384.401,-4.8,47.36,0,111,414.858,111,-1.72173,107.236,0.384401,1,1,107.236,0.8
"Feb 13, 03:00 pm",193.739,-5.3,57.9917,0,59,220.168,59,-5.55874,56.0135,0.193739,1,1,56.0135,0.8
"Feb 13, 04:00 pm",88.0718,-5.7,70.0622,0,30,112.41,30,-6.94371,28.4367,0.0880718,1,1,28.4367,2.2
"Feb 13, 05:00 pm",0,-6.1,79.9471,0,3,11.2617,3,-8.17905,2.83461,0,1,3,2.83461,2.2
"Feb 13, 06:00 pm",0,-6.6,0,0,0,0,0,-6.6,0,0,1,0,0,2.2
"Feb 13, 07:00 pm",0,-7.1,0,0,0,0,0,-7.1,0,0,1,0,0,0.8
"Feb 13, 08:00 pm",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,0.8
"Feb 13, 09:00 pm",0,-7.9,0,0,0,0,0,-7.9,0,0,1,0,0,0.8
"Feb 13, 10:00 pm",0,-8.3,0,0,0,0,0,-8.3,0,0,1,0,0,2.5
"Feb 13, 11:00 pm",0,-8.7,0,0,0,0,0,-8.7,0,0,1,0,0,2.5
"Feb 14, 12:00 am",0,-8.9,0,0,0,0,0,-8.9,0,0,1,0,0,2.5
"Feb 14, 01:00 am",0,-9.1,0,0,0,0,0,-9.1,0,0,1,0,0,3.2
"Feb 14, 02:00 am",0,-9.3,0,0,0,0,0,-9.3,0,0,1,0,0,3.2
"Feb 14, 03:00 am",0,-9.5,0,0,0,0,0,-9.5,0,0,1,0,0,3.2
"Feb 14, 04:00 am",0,-9.7,0,0,0,0,0,-9.7,0,0,1,0,0,2.9
"Feb 14, 05:00 am",0,-9.9,0,0,0,0,0,-9.9,0,0,1,0,0,2.9
"Feb 14, 06:00 am",0,-9.7,0,0,0,0,0,-9.7,0,0,1,0,0,2.9
"Feb 14, 07:00 am",241.93,-9.4,78.6861,306,19,269.346,41,-9.17802,86.8565,0.24193,1,2,67.5208,3.1
"Feb 14, 08:00 am",781.108,-9.2,67.3515,322,80,821.008,152,-5.28597,222.631,0.781108,1,1,209.11,3.1
"Feb 14, 09:00 am",1916.84,-8.6,55.4643,701,114,1991.83,371,3.58693,540.346,1.91684,1,1,526.538,3.1
"Feb 14, 10:00 am",1284.23,-8,45.2038,165,212,1338.19,291,0.617498,350.748,1.28423,1,1,349.32,2.9
"Feb 14, 11:00 am",342.451,-7.3,37.9549,0,99,371.993,99,-5.80548,94.5441,0.342451,1,1,94.5441,2.9
"Feb 14, 12:00 pm",358.161,-7,35.6217,0,103,388.044,103,-6.19406,98.4665,0.358161,1,1,98.4665,2.9
"Feb 14, 01:00 pm",2375.37,-6.6,39.0977,534,211,2467.97,495,8.48116,668.951,2.37537,1,1,666.332,3
"Feb 14, 02:00 pm",2445.67,-6.2,47.1103,882,77,2541.15,480,11.2774,703.56,2.44568,1,1,694.561,3
"Feb 14, 03:00 pm",1788.2,-7,57.7914,916,21,1858.61,332,6.08111,517.9,1.7882,1,1,496.61,3
"Feb 14, 04:00 pm",1013.09,-7.8,69.9002,793,29,1059.18,179,-1.13333,312.329,1.01309,1,1,274.461,3.8
"Feb 14, 05:00 pm",98.0331,-8.6,79.955,238,3,122.564,16,-8.5838,45.9213,0.0980331,1,3,30.799,3.8
"Feb 14, 06:00 pm",0,-9.4,0,0,0,0,0,-9.4,0,0,1,0,0,3.8
"Feb 14, 07:00 pm",0,-10.3,0,0,0,0,0,-10.3,0,0,1,0,0,1.2
"Feb 14, 08:00 pm",0,-11.2,0,0,0,0,0,-11.2,0,0,1,0,0,1.2
"Feb 14, 09:00 pm",0,-11.2,0,0,0,0,0,-11.2,0,0,1,0,0,1.2
"Feb 14, 10:00 pm",0,-11.2,0,0,0,0,0,-11.2,0,0,1,0,0,3
"Feb 14, 11:00 pm",0,-11.2,0,0,0,0,0,-11.2,0,0,1,0,0,3
"Feb 15, 12:00 am",0,-10.8,0,0,0,0,0,-10.8,0,0,1,0,0,3
"Feb 15, 01:00 am",0,-10.5,0,0,0,0,0,-10.5,0,0,1,0,0,4.8
"Feb 15, 02:00 am",0,-10.1,0,0,0,0,0,-10.1,0,0,1,0,0,4.8
"Feb 15, 03:00 am",0,-10,0,0,0,0,0,-10,0,0,1,0,0,4.8
"Feb 15, 04:00 am",0,-9.8,0,0,0,0,0,-9.8,0,0,1,0,0,5.7
"Feb 15, 05:00 am",0,-9.7,0,0,0,0,0,-9.7,0,0,1,0,0,5.7
"Feb 15, 06:00 am",0,-9.6,0,0,0,0,0,-9.6,0,0,1,0,0,5.7
"Feb 15, 07:00 am",259.058,-9.4,78.6804,289,24,286.83,45,-9.10054,90.187,0.259058,1,2,71.9265,6.7
"Feb 15, 08:00 am",233.285,-9.3,67.1631,0,67,260.522,67,-9.36055,65.2607,0.233285,1,1,65.2607,6.7
"Feb 15, 09:00 am",744.008,-7.9,55.237,61,157,782.964,180,-5.76658,200.208,0.744008,1,1,199.026,6.7
"Feb 15, 10:00 am",1473.1,-6.4,44.9275,214,224,1532.94,327,-0.651352,399.836,1.4731,1,1,398.029,6.4
"Feb 15, 11:00 am",2201.09,-4.9,37.6293,449,210,2286.75,456,4.64592,609.149,2.20109,1,1,607.248,6.4
"Feb 15, 12:00 pm",1414.88,-4.3,35.2794,118,271,1472.88,338,1.72691,386.677,1.41488,1,1,386.286,6.4
"Feb 15, 01:00 pm",1659.7,-3.6,38.7912,198,270,1725.69,376,2.74342,455.49,1.6597,1,1,454.547,7.3
"Feb 15, 02:00 pm",1357.06,-3,46.8607,215,205,1413.25,304,2.13301,373.435,1.35706,1,1,371.287,7.3
"Feb 15, 03:00 pm",1506.02,-2.5,57.5922,583,89,1566.92,290,3.39313,427.236,1.50602,1,1,413.872,7.3
"Feb 15, 04:00 pm",968.018,-2.1,69.7395,600,69,1012.87,185,1.33416,293.633,0.968018,1,1,265.199,8.6
"Feb 15, 05:00 pm",88.9665,-1.6,79.9642,187,6,113.322,17,-1.82264,41.1619,0.0889665,1,3,29.2802,8.6
"Feb 15, 06:00 pm",0,-2,0,0,0,0,0,-2,0,0,1,0,0,8.6
"Feb 15, 07:00 pm",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,11.3
"Feb 15, 08:00 pm",0,-2.9,0,0,0,0,0,-2.9,0,0,1,0,0,11.3
"Feb 15, 09:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,11.3
"Feb 15, 10:00 pm",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,13.5
"Feb 15, 11:00 pm",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,13.5
"Feb 16, 12:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,13.5
"Feb 16, 01:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,12.2
"Feb 16, 02:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,12.2
"Feb 16, 03:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,12.2
"Feb 16, 04:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,12.1
"Feb 16, 05:00 am",0,0,0,0,0,0,0,0,0,0,1,0,0,12.1
"Feb 16, 06:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,12.1
"Feb 16, 07:00 am",138.472,-0.3,78.6735,132,18,163.795,28,-0.504731,50.8953,0.138472,1,2,42.5554,13.7
"Feb 16, 08:00 am",1030.92,-0.4,66.9709,511,85,1077.51,203,1.99764,303.943,1.03092,1,1,282.919,13.7
"Feb 16, 09:00 am",373.715,-0.5,55.006,0,108,403.938,108,-0.0385444,105.153,0.373716,1,1,105.153,13.7
"Feb 16, 10:00 am",922.432,-0.6,44.6474,54,204,966.045,230,1.17216,253.212,0.922432,1,1,252.767,15.1
"Feb 16, 11:00 am",337.802,-0.6,37.2998,0,100,367.244,100,-0.286586,95.5011,0.337802,1,1,95.5011,15.1
"Feb 16, 12:00 pm",356.807,-0.9,34.934,0,105,386.66,105,-0.597336,100.419,0.356807,1,1,100.419,15.1
"Feb 16, 01:00 pm",338.739,-1.1,38.4834,0,100,368.201,100,-0.832251,95.5308,0.338739,1,1,95.5308,14.3
"Feb 16, 02:00 pm",284.053,-1.4,46.6116,0,85,312.349,85,-1.28038,80.888,0.284053,1,1,80.888,14.3
"Feb 16, 03:00 pm",241.692,-1.7,57.3942,0,73,269.103,73,-1.69916,69.5669,0.241692,1,1,69.5669,14.3
"Feb 16, 04:00 pm",935.296,-2.1,69.5803,451,100,979.256,189,-0.15497,276.004,0.935296,1,1,254.794,15.4
"Feb 16, 05:00 pm",95.2382,-2.4,79.9749,145,10,119.715,19,-2.61015,40.0436,0.0952382,1,3,30.8307,15.4
"Feb 16, 06:00 pm",0,-3,0,0,0,0,0,-3,0,0,1,0,0,15.4
"Feb 16, 07:00 pm",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,10.8
"Feb 16, 08:00 pm",0,-4.2,0,0,0,0,0,-4.2,0,0,1,0,0,10.8
"Feb 16, 09:00 pm",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,10.8
"Feb 16, 10:00 pm",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,9.6
"Feb 16, 11:00 pm",0,-5.2,0,0,0,0,0,-5.2,0,0,1,0,0,9.6
