,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Feb 8, 10:00 am",661.958,-8.8,44.2642,8,171,698.871,175,-6.87714,176.907,0.661958,1,1,176.844,6
"Feb 8, 11:00 am",504.286,-8.4,39.8636,0,139,537.445,139,-7.10173,135.872,0.504286,1,1,135.872,6
"Feb 8, 12:00 pm",666.1,-8.1,40.5802,4,176,703.115,178,-6.03371,178.556,0.6661,1,1,178.533,5.7
"Feb 8, 01:00 pm",638.198,-7.7,46.1753,14,162,674.531,168,-5.69914,171.643,0.638198,1,1,171.511,5.7
"Feb 8, 02:00 pm",1361.58,-8.4,55.176,349,147,1417.91,268,-2.76442,371.657,1.36158,1,1,364.925,5.7
"Feb 8, 03:00 pm",818.337,-9,66.1862,318,81,859.197,150,-6.22764,230.524,0.818337,1,1,217.992,7.4
"Feb 8, 04:00 pm",225.39,-9.7,77.3225,154,28,252.465,39,-9.50367,72.7489,0.22539,1,3,63.2057,7.4
"Feb 8, 05:00 pm",0,-10.5,0,0,0,0,0,-10.5,0,0,1,0,0,7.4
"Feb 8, 06:00 pm",0,-11.3,0,0,0,0,0,-11.3,0,0,1,0,0,4.1
"Feb 8, 07:00 pm",0,-12.1,0,0,0,0,0,-12.1,0,0,1,0,0,4.1
"Feb 8, 08:00 pm",0,-12.5,0,0,0,0,0,-12.5,0,0,1,0,0,4.1
"Feb 8, 09:00 pm",0,-12.8,0,0,0,0,0,-12.8,0,0,1,0,0,4.3
"Feb 8, 10:00 pm",0,-13.2,0,0,0,0,0,-13.2,0,0,1,0,0,4.3
"Feb 8, 11:00 pm",0,-12.7,0,0,0,0,0,-12.7,0,0,1,0,0,4.3
"Feb 9, 12:00 am",0,-12.2,0,0,0,0,0,-12.2,0,0,1,0,0,6
"Feb 9, 01:00 am",0,-11.7,0,0,0,0,0,-11.7,0,0,1,0,0,6
"Feb 9, 02:00 am",0,-11.4,0,0,0,0,0,-11.4,0,0,1,0,0,6
"Feb 9, 03:00 am",0,-11.2,0,0,0,0,0,-11.2,0,0,1,0,0,3.6
"Feb 9, 04:00 am",0,-10.9,0,0,0,0,0,-10.9,0,0,1,0,0,3.6
"Feb 9, 05:00 am",0,-11.1,0,0,0,0,0,-11.1,0,0,1,0,0,3.6
"Feb 9, 06:00 am",0,-11.3,81.7385,4,1,5.24274,1,-12.7801,1.54461,0,1,2,1.29538,4.3
"Feb 9, 07:00 am",220.034,-11.5,74.7949,48,44,246.999,49,-11.7739,64.0637,0.220034,1,1,61.2746,4.3
"Feb 9, 08:00 am",1438.9,-11.3,62.8894,698,65,1497.66,247,-4.06717,406.041,1.4389,1,1,383.374,4.3
"Feb 9, 09:00 am",2210.68,-11,52.2703,816,77,2296.72,389,-3.28647,602.473,2.21068,1,1,589.825,8.6
"Feb 9, 10:00 am",2674.71,-10.8,43.9826,774,130,2779.89,491,-1.19247,726.173,2.67471,1,1,720.164,8.6
"Feb 9, 11:00 am",2671.34,-10.8,39.5474,720,127,2776.37,491,-1.13571,723.114,2.67134,1,1,719.424,8.6
"Feb 9, 12:00 pm",2534.78,-10.8,40.2673,641,158,2633.97,478,0.254102,690.041,2.53478,1,1,686.518,6.6
"Feb 9, 01:00 pm",1394.86,-10.8,45.8993,204,205,1452.23,296,-5.06801,372.088,1.39486,1,1,370.212,6.6
"Feb 9, 02:00 pm",718.47,-10.9,54.9449,61,147,756.783,169,-8.53891,191.363,0.71847,1,1,190.206,6.6
"Feb 9, 03:00 pm",1118.25,-11,65.9942,471,99,1167.31,204,-7.05511,313.527,1.11825,1,1,295.164,7.2
"Feb 9, 04:00 pm",277.473,-11.1,77.3105,272,22,305.631,43,-10.4918,93.063,0.277473,1,3,76.2114,7.2
"Feb 9, 05:00 pm",0,-11.5,0,0,0,0,0,-11.5,0,0,1,0,0,7.2
"Feb 9, 06:00 pm",0,-11.9,0,0,0,0,0,-11.9,0,0,1,0,0,2.9
"Feb 9, 07:00 pm",0,-12.3,0,0,0,0,0,-12.3,0,0,1,0,0,2.9
"Feb 9, 08:00 pm",0,-12.6,0,0,0,0,0,-12.6,0,0,1,0,0,2.9
"Feb 9, 09:00 pm",0,-12.8,0,0,0,0,0,-12.8,0,0,1,0,0,3.3
"Feb 9, 10:00 pm",0,-13,0,0,0,0,0,-13,0,0,1,0,0,3.3
"Feb 9, 11:00 pm",0,-12.6,0,0,0,0,0,-12.6,0,0,1,0,0,3.3
"Feb 10, 12:00 am",0,-12.2,0,0,0,0,0,-12.2,0,0,1,0,0,4.4
"Feb 10, 01:00 am",0,-11.8,0,0,0,0,0,-11.8,0,0,1,0,0,4.4
"Feb 10, 02:00 am",0,-11.9,0,0,0,0,0,-11.9,0,0,1,0,0,4.4
"Feb 10, 03:00 am",0,-12,0,0,0,0,0,-12,0,0,1,0,0,4.7
"Feb 10, 04:00 am",0,-12.1,0,0,0,0,0,-12.1,0,0,1,0,0,4.7
"Feb 10, 05:00 am",0,-12.3,0,0,0,0,0,-12.3,0,0,1,0,0,4.7
"Feb 10, 06:00 am",0,-12.5,81.7553,19,1,10.2157,1,-14.0816,3.69446,0,1,2,2.51105,3.4
"Feb 10, 07:00 am",427.878,-12.7,74.6353,191,59,459.3,81,-11.5217,125.099,0.427878,1,1,114.057,3.4
"Feb 10, 08:00 am",460.967,-11.8,62.6938,25,106,493.135,113,-10.3182,123.855,0.460967,1,1,123.053,3.4
"Feb 10, 09:00 am",476.638,-10.8,52.0319,0,129,509.162,129,-9.10829,127.675,0.476638,1,1,127.675,2.8
"Feb 10, 10:00 am",1310.85,-9.9,43.6963,152,217,1365.62,289,-2.32701,353.259,1.31085,1,1,352.109,2.8
"Feb 10, 11:00 am",862.714,-9.4,39.2267,22,212,904.736,223,-4.28159,231.501,0.862715,1,1,231.391,2.8
"Feb 10, 12:00 pm",1378.13,-8.9,39.9512,125,245,1434.97,308,-1.65533,371.695,1.37813,1,1,371.029,3.9
"Feb 10, 01:00 pm",1306.47,-8.5,45.622,157,217,1361.11,288,-1.34053,353.802,1.30647,1,1,352.393,3.9
"Feb 10, 02:00 pm",592.016,-8.2,54.7138,55,124,627.236,144,-5.47637,160.656,0.592016,1,1,159.631,3.9
"Feb 10, 03:00 pm",1022.31,-7.8,65.8028,431,94,1068.66,192,-1.63475,292.961,1.02231,1,1,276.337,2.7
"Feb 10, 04:00 pm",279.919,-7.5,77.3,256,26,308.128,46,-6.14196,94.0616,0.279919,1,3,78.2044,2.7
"Feb 10, 05:00 pm",0,-7.7,0,0,0,0,0,-7.7,0,0,1,0,0,2.7
"Feb 10, 06:00 pm",0,-7.9,0,0,0,0,0,-7.9,0,0,1,0,0,4.1
"Feb 10, 07:00 pm",0,-8.1,0,0,0,0,0,-8.1,0,0,1,0,0,4.1
"Feb 10, 08:00 pm",0,-8.1,0,0,0,0,0,-8.1,0,0,1,0,0,4.1
"Feb 10, 09:00 pm",0,-8.2,0,0,0,0,0,-8.2,0,0,1,0,0,2.4
"Feb 10, 10:00 pm",0,-8.3,0,0,0,0,0,-8.3,0,0,1,0,0,2.4
"Feb 10, 11:00 pm",0,-8,0,0,0,0,0,-8,0,0,1,0,0,2.4
"Feb 11, 12:00 am",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,2.1
"Feb 11, 01:00 am",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,2.1
"Feb 11, 02:00 am",0,-8,0,0,0,0,0,-8,0,0,1,0,0,2.1
"Feb 11, 03:00 am",0,-8.5,0,0,0,0,0,-8.5,0,0,1,0,0,3.1
"Feb 11, 04:00 am",0,-8.9,0,0,0,0,0,-8.9,0,0,1,0,0,3.1
"Feb 11, 05:00 am",0,-9.6,0,0,0,0,0,-9.6,0,0,1,0,0,3.1
"Feb 11, 06:00 am",0,-10.2,81.7702,8,1,6.52124,1,-11.9103,2.115,0,1,2,1.61688,2.9
"Feb 11, 07:00 am",240.556,-10.9,74.4713,71,45,267.943,53,-11.1021,70.7328,0.240556,1,1,66.6499,2.9
"Feb 11, 08:00 am",1388.63,-10.4,62.4938,631,78,1445.8,248,-2.06088,393.191,1.38863,1,1,373.196,2.9
"Feb 11, 09:00 am",1971.79,-9.9,51.789,680,95,2048.78,361,1.33371,546.585,1.97179,1,1,536.432,4.1
"Feb 11, 10:00 am",2582.82,-9.4,43.4056,728,153,2684.05,499,6.00848,722.306,2.58282,1,1,716.94,4.1
"Feb 11, 11:00 am",2016.35,-8.7,38.9018,383,220,2094.99,418,3.42277,555.264,2.01635,1,1,553.421,4.1
"Feb 11, 12:00 pm",2343.24,-8,39.6322,574,171,2434.54,463,6.35506,654.233,2.34324,1,1,651.266,3.9
"Feb 11, 01:00 pm",2458.82,-7.3,45.3435,722,149,2554.84,479,8.19222,695.244,2.45882,1,1,688.918,3.9
"Feb 11, 02:00 pm",1639.6,-6.8,54.4827,518,129,1704.91,317,3.4946,460.007,1.6396,1,1,450.513,3.9
"Feb 11, 03:00 pm",1099.89,-6.4,65.6122,473,100,1148.43,209,0.753419,318.005,1.09989,1,1,299.957,3.3
"Feb 11, 04:00 pm",173.656,-5.9,77.2908,98,28,199.68,36,-5.54197,56.8739,0.173656,1,3,50.8046,3.3
"Feb 11, 05:00 pm",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,3.3
"Feb 11, 06:00 pm",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,2.7
"Feb 11, 07:00 pm",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,2.7
"Feb 11, 08:00 pm",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,2.7
"Feb 11, 09:00 pm",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,3
"Feb 11, 10:00 pm",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,3
"Feb 11, 11:00 pm",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,3
"Feb 12, 12:00 am",0,-5.2,0,0,0,0,0,-5.2,0,0,1,0,0,3
"Feb 12, 01:00 am",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,3
"Feb 12, 02:00 am",0,-5.3,0,0,0,0,0,-5.3,0,0,1,0,0,3
"Feb 12, 03:00 am",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,4.7
"Feb 12, 04:00 am",0,-6,0,0,0,0,0,-6,0,0,1,0,0,4.7
"Feb 12, 05:00 am",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,4.7
"Feb 12, 06:00 am",0,-6.9,81.7832,49,1,19.5538,2,-8.12516,7.97287,0,1,2,4.92283,5.2
"Feb 12, 07:00 am",530.231,-7.3,74.3028,408,42,563.993,92,-5.53752,166.832,0.530231,1,1,143.5,5.2
"Feb 12, 08:00 am",1471.29,-6.6,62.2897,713,67,1531.07,262,0.32326,421.483,1.47129,1,1,399.175,5.2
"Feb 12, 09:00 am",2154.63,-6,51.5419,787,84,2238.5,396,2.32353,600.098,2.15463,1,1,588.571,7.7
"Feb 12, 10:00 am",2567.98,-5.3,43.1104,823,85,2668.57,480,4.9384,715.435,2.56798,1,1,709.53,7.7
"Feb 12, 11:00 am",2775.28,-5.1,38.5727,818,102,2884.88,528,6.14652,774.852,2.77528,1,1,771.044,7.7
"Feb 12, 12:00 pm",2879.59,-4.8,39.3104,850,112,2993.88,549,5.99615,803.914,2.87959,1,1,799.657,8.7
"Feb 12, 01:00 pm",2521.17,-4.6,45.064,815,97,2619.79,473,4.81253,703.15,2.52117,1,1,696.183,8.7
"Feb 12, 02:00 pm",2031.99,-5,54.2519,803,76,2111.21,370,2.46827,569.909,2.03199,1,1,555.443,8.7
"Feb 12, 03:00 pm",1215.97,-5.4,65.4224,659,60,1267.89,215,-0.138826,354.792,1.21597,1,1,329.916,6.7
"Feb 12, 04:00 pm",320.892,-5.8,77.2831,309,28,349.971,54,-4.84718,108.432,0.320892,1,3,89.2984,6.7
"Feb 12, 05:00 pm",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,6.7
"Feb 12, 06:00 pm",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,8
"Feb 12, 07:00 pm",0,-8.4,0,0,0,0,0,-8.4,0,0,1,0,0,8
"Feb 12, 08:00 pm",0,-9.8,0,0,0,0,0,-9.8,0,0,1,0,0,8
"Feb 12, 09:00 pm",0,-11.3,0,0,0,0,0,-11.3,0,0,1,0,0,6.9
"Feb 12, 10:00 pm",0,-12.8,0,0,0,0,0,-12.8,0,0,1,0,0,6.9
"Feb 12, 11:00 pm",0,-13.3,0,0,0,0,0,-13.3,0,0,1,0,0,6.9
"Feb 13, 12:00 am",0,-13.9,0,0,0,0,0,-13.9,0,0,1,0,0,6.5
"Feb 13, 01:00 am",0,-14.4,0,0,0,0,0,-14.4,0,0,1,0,0,6.5
"Feb 13, 02:00 am",0,-15,0,0,0,0,0,-15,0,0,1,0,0,6.5
"Feb 13, 03:00 am",0,-15.6,0,0,0,0,0,-15.6,0,0,1,0,0,6
"Feb 13, 04:00 am",0,-16.2,0,0,0,0,0,-16.2,0,0,1,0,0,6
"Feb 13, 05:00 am",0,-16.6,0,0,0,0,0,-16.6,0,0,1,0,0,6
"Feb 13, 06:00 am",0,-17.1,81.7944,55,1,22.3045,2,-18.0667,8.81976,0,1,2,5.39712,6.5
"Feb 13, 07:00 am",574.443,-17.5,74.13,417,44,609.244,97,-15.8499,172.418,0.574443,1,1,148.71,6.5
"Feb 13, 08:00 am",1557.17,-16.6,62.0814,718,67,1619.74,267,-10.5175,426.026,1.55717,1,1,403.853,6.5
"Feb 13, 09:00 am",2308.84,-15.8,51.2907,827,79,2398.76,411,-5.48755,622.33,2.30884,1,1,610.455,5.9
"Feb 13, 10:00 am",2776.99,-14.9,42.811,871,83,2886.67,506,-2.02852,751.3,2.77699,1,1,745.219,5.9
"Feb 13, 11:00 am",3008.05,-14.1,38.2396,856,112,3128.26,562,0.147283,818.838,3.00805,1,1,814.983,5.9
"Feb 13, 12:00 pm",2776.2,-13.3,38.9858,752,127,2885.84,517,-0.988612,751.898,2.7762,1,1,748.251,6.5
"Feb 13, 01:00 pm",2470.06,-12.5,44.7835,647,171,2566.55,473,-1.65477,669.006,2.47006,1,1,663.61,6.5
"Feb 13, 02:00 pm",1011.04,-12,54.0214,145,165,1057.07,219,-7.96145,268.871,1.01104,1,1,266.303,6.5
"Feb 13, 03:00 pm",909.316,-11.5,65.2336,345,88,952.576,171,-7.25962,253.548,0.909316,1,1,240.666,4.5
"Feb 13, 04:00 pm",173.989,-11,77.2769,75,30,200.019,36,-10.9772,54.4226,0.173989,1,3,49.779,4.5
"Feb 13, 05:00 pm",0,-11.4,0,0,0,0,0,-11.4,0,0,1,0,0,4.5
"Feb 13, 06:00 pm",0,-11.8,0,0,0,0,0,-11.8,0,0,1,0,0,2.8
"Feb 13, 07:00 pm",0,-12.2,0,0,0,0,0,-12.2,0,0,1,0,0,2.8
"Feb 13, 08:00 pm",0,-12.3,0,0,0,0,0,-12.3,0,0,1,0,0,2.8
"Feb 13, 09:00 pm",0,-12.4,0,0,0,0,0,-12.4,0,0,1,0,0,2.6
"Feb 13, 10:00 pm",0,-12.5,0,0,0,0,0,-12.5,0,0,1,0,0,2.6
"Feb 13, 11:00 pm",0,-12.7,0,0,0,0,0,-12.7,0,0,1,0,0,2.6
"Feb 14, 12:00 am",0,-13,0,0,0,0,0,-13,0,0,1,0,0,2.4
"Feb 14, 01:00 am",0,-13.2,0,0,0,0,0,-13.2,0,0,1,0,0,2.4
"Feb 14, 02:00 am",0,-13,0,0,0,0,0,-13,0,0,1,0,0,2.4
"Feb 14, 03:00 am",0,-12.8,0,0,0,0,0,-12.8,0,0,1,0,0,2.8
"Feb 14, 04:00 am",0,-12.5,0,0,0,0,0,-12.5,0,0,1,0,0,2.8
"Feb 14, 05:00 am",0,-12.7,0,0,0,0,0,-12.7,0,0,1,0,0,2.8
"Feb 14, 06:00 am",0,-12.8,81.8038,0,1,3.94981,1,-14.3491,0.969846,0,1,2,0.969846,4.2
"Feb 14, 07:00 am",49.6669,-13,73.953,0,19,73.2702,19,-14.2887,17.9953,0.0496669,1,1,17.9953,4.2
"Feb 14, 08:00 am",184.91,-12.1,61.8692,0,55,211.161,55,-12.6041,52.2104,0.18491,1,1,52.2104,4.2
"Feb 14, 09:00 am",247.72,-11.3,51.0355,0,72,275.256,72,-11.3547,68.3995,0.24772,1,1,68.3995,6.1
"Feb 14, 10:00 am",295.171,-10.4,42.5074,0,85,323.702,85,-10.2183,80.8066,0.295171,1,1,80.8066,6.1
"Feb 14, 11:00 am",347.566,-9.5,37.9025,0,99,377.219,99,-9.06185,94.6075,0.347566,1,1,94.6075,6.1
"Feb 14, 12:00 pm",373.626,-8.7,38.6586,0,106,403.847,106,-8.16207,101.656,0.373627,1,1,101.656,6.8
"Feb 14, 01:00 pm",292.073,-7.8,44.5023,0,85,320.538,85,-7.59321,80.873,0.292073,1,1,80.873,6.8
"Feb 14, 02:00 pm",209.835,-6.9,53.7913,0,63,236.591,63,-7.05972,59.8228,0.209835,1,1,59.8228,6.8
"Feb 14, 03:00 pm",124.625,-6.1,65.0457,0,40,149.675,40,-6.47353,37.9367,0.124625,1,1,37.9367,11.7
"Feb 14, 04:00 pm",58.3462,-5.3,77.2721,0,22,82.1144,22,-5.87904,20.8635,0.0583462,1,3,20.8635,11.7
"Feb 14, 05:00 pm",0,-5.1,0,0,0,0,0,-5.1,0,0,1,0,0,11.7
"Feb 14, 06:00 pm",0,-5,0,0,0,0,0,-5,0,0,1,0,0,11.1
"Feb 14, 07:00 pm",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,11.1
"Feb 14, 08:00 pm",0,-4,0,0,0,0,0,-4,0,0,1,0,0,11.1
"Feb 14, 09:00 pm",0,-3.1,0,0,0,0,0,-3.1,0,0,1,0,0,9
"Feb 14, 10:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,9
"Feb 14, 11:00 pm",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,9
"Feb 15, 12:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,6.3
"Feb 15, 01:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,6.3
"Feb 15, 02:00 am",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,6.3
"Feb 15, 03:00 am",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,8.3
"Feb 15, 04:00 am",0,-6.2,0,0,0,0,0,-6.2,0,0,1,0,0,8.3
"Feb 15, 05:00 am",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,8.3
"Feb 15, 06:00 am",0,-8.5,81.8114,10,2,10.9608,2,-9.69473,3.36402,0,1,2,2.74196,6.4
"Feb 15, 07:00 am",269.623,-9.7,73.7719,65,53,297.616,62,-9.64844,78.1155,0.269623,1,1,74.4658,6.4
"Feb 15, 08:00 am",952.382,-9.6,61.6531,271,114,996.805,192,-6.36026,260.913,0.952382,1,1,252.768,6.4
"Feb 15, 09:00 am",1880.58,-9.5,50.7763,525,147,1954.26,363,-2.09021,511.617,1.88058,1,1,504.379,6.8
"Feb 15, 10:00 am",2109.97,-9.4,42.1997,477,179,2192.13,415,-0.722673,572.163,2.10997,1,1,569.016,6.8
"Feb 15, 11:00 am",2364.88,-9.6,37.5615,541,173,2457.05,463,0.296626,642.795,2.36488,1,1,640.52,6.8
"Feb 15, 12:00 pm",2534.09,-9.8,38.329,629,150,2633.25,483,-0.936396,685.766,2.53409,1,1,682.908,8.9
"Feb 15, 01:00 pm",2362.32,-10,44.2204,626,152,2454.39,450,-1.74149,639.347,2.36232,1,1,634.382,8.9
"Feb 15, 02:00 pm",1500.82,-10.8,53.5618,381,153,1561.55,298,-5.81393,403.381,1.50082,1,1,396.863,8.9
"Feb 15, 03:00 pm",1238.2,-11.6,64.8589,559,88,1290.78,227,-7.29439,346.491,1.2382,1,1,326.065,8.1
"Feb 15, 04:00 pm",353.896,-12.3,77.1794,313,33,383.687,62,-11.4136,114.664,0.353896,1,1,95.3214,8.1
"Feb 15, 05:00 pm",0,-13.1,83.3733,5,0,1.15142,0,-14.0679,0.577004,0,1,3,0.283038,8.1
"Feb 15, 06:00 pm",0,-13.8,0,0,0,0,0,-13.8,0,0,1,0,0,7.9
"Feb 15, 07:00 pm",0,-14.6,0,0,0,0,0,-14.6,0,0,1,0,0,7.9
"Feb 15, 08:00 pm",0,-14.9,0,0,0,0,0,-14.9,0,0,1,0,0,7.9
"Feb 15, 09:00 pm",0,-15.3,0,0,0,0,0,-15.3,0,0,1,0,0,7
"Feb 15, 10:00 pm",0,-15.6,0,0,0,0,0,-15.6,0,0,1,0,0,7
"Feb 15, 11:00 pm",0,-15.5,0,0,0,0,0,-15.5,0,0,1,0,0,7
"Feb 16, 12:00 am",0,-15.4,0,0,0,0,0,-15.4,0,0,1,0,0,6.2
"Feb 16, 01:00 am",0,-15.3,0,0,0,0,0,-15.3,0,0,1,0,0,6.2
"Feb 16, 02:00 am",0,-15.6,0,0,0,0,0,-15.6,0,0,1,0,0,6.2
"Feb 16, 03:00 am",0,-15.8,0,0,0,0,0,-15.8,0,0,1,0,0,6.5
"Feb 16, 04:00 am",0,-16,0,0,0,0,0,-16,0,0,1,0,0,6.5
"Feb 16, 05:00 am",0,-16.2,0,0,0,0,0,-16.2,0,0,1,0,0,6.5
"Feb 16, 06:00 am",0,-16.4,81.8172,8,2,10.6451,2,-17.5791,3.07834,0,1,2,2.58077,6.6
"Feb 16, 07:00 am",255.539,-16.6,73.5868,46,55,283.237,61,-16.6443,71.4851,0.255539,1,1,68.9194,6.6
"Feb 16, 08:00 am",849.469,-15.6,61.4332,152,136,891.142,181,-13.0348,224.465,0.849469,1,1,219.96,6.6
"Feb 16, 09:00 am",1502.34,-14.5,50.5134,319,167,1563.12,300,-9.42391,395.768,1.50234,1,1,391.461,7.6
"Feb 16, 10:00 am",2188.74,-13.5,41.8881,491,177,2273.92,423,-5.43608,581.955,2.18874,1,1,578.808,7.6
"Feb 16, 11:00 am",2379.54,-12.6,37.2169,459,224,2472.31,472,-3.53253,636.134,2.37954,1,1,634.27,7.6
"Feb 16, 12:00 pm",982.398,-11.6,37.9971,76,191,1027.64,232,-7.97438,259.21,0.982398,1,1,258.876,7
"Feb 16, 01:00 pm",2082,-10.7,43.938,447,198,2163.1,413,-2.65453,560.425,2.082,1,1,556.968,7
"Feb 16, 02:00 pm",829.628,-10.2,53.3329,74,167,870.782,196,-7.26119,221.243,0.829628,1,1,219.999,7
"Feb 16, 03:00 pm",786.643,-9.7,64.6733,207,110,826.685,162,-7.29699,216.31,0.786643,1,1,208.828,7.4
"Feb 16, 04:00 pm",351.759,-9.2,77.0296,210,48,381.503,68,-8.46062,108.854,0.351759,1,1,95.9155,7.4
"Feb 16, 05:00 pm",0,-9.7,83.4053,6,0,1.35236,0,-10.7354,0.68907,0,1,3,0.336892,7.4
"Feb 16, 06:00 pm",0,-10.1,0,0,0,0,0,-10.1,0,0,1,0,0,7.3
"Feb 16, 07:00 pm",0,-10.6,0,0,0,0,0,-10.6,0,0,1,0,0,7.3
"Feb 16, 08:00 pm",0,-10.7,0,0,0,0,0,-10.7,0,0,1,0,0,7.3
"Feb 16, 09:00 pm",0,-10.8,0,0,0,0,0,-10.8,0,0,1,0,0,6.2
"Feb 16, 10:00 pm",0,-10.9,0,0,0,0,0,-10.9,0,0,1,0,0,6.2
"Feb 16, 11:00 pm",0,-10.7,0,0,0,0,0,-10.7,0,0,1,0,0,6.2
"Feb 17, 12:00 am",0,-10.4,0,0,0,0,0,-10.4,0,0,1,0,0,6.7
"Feb 17, 01:00 am",0,-10.2,0,0,0,0,0,-10.2,0,0,1,0,0,6.7
"Feb 17, 02:00 am",0,-10,0,0,0,0,0,-10,0,0,1,0,0,6.7
"Feb 17, 03:00 am",0,-9.8,0,0,0,0,0,-9.8,0,0,1,0,0,5.7
"Feb 17, 04:00 am",0,-9.5,0,0,0,0,0,-9.5,0,0,1,0,0,5.7
"Feb 17, 05:00 am",0,-9.6,0,0,0,0,0,-9.6,0,0,1,0,0,5.7
"Feb 17, 06:00 am",11.5834,-9.7,81.8214,83,2,34.4711,5,-10.7898,13.7472,0.0115834,1,2,8.58533,6
"Feb 17, 07:00 am",628.33,-9.8,73.3978,456,48,664.423,114,-7.71201,192.814,0.62833,1,1,167.555,6
"Feb 17, 08:00 am",1557.35,-8.4,61.2096,718,71,1619.92,285,-1.7168,439.719,1.55735,1,1,418.742,6
"Feb 17, 09:00 am",2125.22,-6.9,50.2468,720,99,2207.96,402,2.46616,590.409,2.12522,1,1,580.893,6.3
"Feb 17, 10:00 am",2295.13,-5.5,41.5726,564,176,2384.51,461,4.8597,637.297,2.29513,1,1,633.787,6.3
"Feb 17, 11:00 am",1792.23,-4.4,36.8687,243,267,1862.77,400,3.55554,493.309,1.79223,1,1,492.357,6.3
"Feb 17, 12:00 pm",2057.81,-3.3,37.663,365,246,2138,443,6.71813,574.388,2.05781,1,1,572.837,5.5
"Feb 17, 01:00 pm",1003.59,-2.2,43.6552,68,214,1049.42,247,2.40044,276.526,1.00359,1,1,276.014,5.5
"Feb 17, 02:00 pm",406.106,-2,53.1048,0,116,437.042,116,-0.882628,113.368,0.406106,1,1,113.368,5.5
"Feb 17, 03:00 pm",1128.69,-1.7,64.4889,470,105,1178.06,226,4.55987,329.524,1.12869,1,1,312.718,3.6
"Feb 17, 04:00 pm",372.39,-1.5,76.8808,324,40,402.584,72,0.474874,124.928,0.37239,1,1,105.027,3.6
"Feb 17, 05:00 pm",0,-1.9,83.4375,13,0,2.82034,0,-3.39526,1.48574,0,1,3,0.723969,3.6
"Feb 17, 06:00 pm",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,3.4
"Feb 17, 07:00 pm",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,3.4
"Feb 17, 08:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,3.4
"Feb 17, 09:00 pm",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,3.5
"Feb 17, 10:00 pm",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,3.5
"Feb 17, 11:00 pm",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,3.5
"Feb 18, 12:00 am",0,-5,0,0,0,0,0,-5,0,0,1,0,0,1.9
"Feb 18, 01:00 am",0,-5.3,0,0,0,0,0,-5.3,0,0,1,0,0,1.9
"Feb 18, 02:00 am",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,1.9
"Feb 18, 03:00 am",0,-6,0,0,0,0,0,-6,0,0,1,0,0,0.4
"Feb 18, 04:00 am",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,0.4
"Feb 18, 05:00 am",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,0.4
"Feb 18, 06:00 am",2.29803,-7,81.824,42,3,25.0132,4,-9.16725,8.88257,0.00229803,1,2,6.2707,1.8
"Feb 18, 07:00 am",431.762,-7.3,73.205,215,57,463.27,89,-5.7765,129.581,0.431762,1,1,117.757,1.8
"Feb 18, 08:00 am",718.909,-6.1,60.9826,114,130,757.233,165,-1.99431,198.796,0.718909,1,1,195.514,1.8
"Feb 18, 09:00 am",1214.57,-4.9,49.9766,161,211,1266.44,280,4.85059,338.682,1.21457,1,1,336.6,1.1
