,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),Diffuse irradiance | (W/m2),DC array power | (W),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"May 17, 01:00 pm",3048.95,17.1,20.053,852,147,3171.09,909,33.1618,959.845,3.04895,1,1,959.443,6.6
"May 17, 02:00 pm",2696.58,17.3,34.1754,851,128,2802.72,811,31.4869,843.613,2.69658,1,1,841.105,6.5
"May 17, 03:00 pm",2123.26,17.5,48.2317,793,122,2205.93,653,28.5051,661.464,2.12326,1,1,652.573,6.5
"May 17, 04:00 pm",1398.6,17.4,62.1731,695,115,1456.08,466,24.548,444.342,1.3986,1,1,422.755,6.5
"May 17, 05:00 pm",636.625,17.3,75.932,426,120,672.92,257,20.7988,217.578,0.636625,1,1,191.997,5.4
"May 17, 06:00 pm",122.051,17.2,89.3768,126,50,147.051,66,17.0678,42.531,0.122051,1,1,41.2472,5.4
"May 17, 07:00 pm",0,16.1,96.829,13,1,3.49149,1,14.9052,0.969846,0,1,3,0.969846,5.4
"May 17, 08:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,3
"May 17, 09:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,3
"May 17, 10:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,3
"May 17, 11:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,3.2
"May 18, 12:00 am",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,3.2
"May 18, 01:00 am",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,3.2
"May 18, 02:00 am",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,2.5
"May 18, 03:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,2.5
"May 18, 04:00 am",0,8.1,97.8671,0,0,0,0,8.1,0,0,1,2,0,2.5
"May 18, 05:00 am",70.9316,7.4,91.6246,0,27,94.9402,27,6.26942,25.3882,0.0709316,1,1,25.3882,3.8
"May 18, 06:00 am",510.83,6.6,78.2688,426,93,544.141,216,8.94689,174.007,0.51083,1,1,147.213,3.8
"May 18, 07:00 am",1302.54,9,64.5557,685,107,1357.05,432,16.9289,405,1.30254,1,1,380.409,3.8
"May 18, 08:00 am",2022.43,11.3,50.6459,786,118,2101.3,624,26.5826,626.688,2.02244,1,1,615.963,2.5
"May 18, 09:00 am",2579.05,13.7,36.6132,844,126,2680.12,787,34.1864,818.199,2.57905,1,1,814.978,2.5
"May 18, 10:00 am",2943.78,14.8,22.5098,874,134,3061.01,905,38.9806,953.846,2.94378,1,1,953.25,2.5
"May 18, 11:00 am",3198.19,16,8.40656,856,156,3327.47,957,34.8744,1015.29,3.19819,1,1,1015.26,5.5
"May 18, 12:00 pm",3243.37,17.1,5.9693,888,142,3374.86,977,36.478,1037.94,3.24337,1,1,1037.92,5.5
"May 18, 01:00 pm",3048.62,17.8,20.0434,877,137,3170.74,922,36.0347,973.414,3.04862,1,1,973.002,5.5
"May 18, 02:00 pm",2602.13,18.4,34.1508,844,129,2704.18,808,38.5619,842.838,2.60213,1,1,840.358,3.2
"May 18, 03:00 pm",2058.27,19.1,48.1943,794,121,2138.48,654,34.8907,661.406,2.05827,1,1,652.532,3.2
"May 18, 04:00 pm",1369.18,19.1,62.1228,701,113,1425.75,469,29.5665,445.629,1.36918,1,1,423.925,3.2
"May 18, 05:00 pm",610.187,19.2,75.8677,503,99,645.842,262,24.3279,217.472,0.610187,1,1,187.318,2.5
"May 18, 06:00 pm",110.55,19.3,89.2978,222,48,135.325,77,19.2682,40.8683,0.11055,1,1,38.3404,2.5
"May 18, 07:00 pm",0,18.1,96.8388,24,0,0,1,18.1,0,0,1,3,0,2.5
"May 18, 08:00 pm",0,17,0,0,0,0,0,17,0,0,1,0,0,2.5
"May 18, 09:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,2.5
"May 18, 10:00 pm",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,2.5
"May 18, 11:00 pm",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,4.5
"May 19, 12:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,4.5
"May 19, 01:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,4.5
"May 19, 02:00 am",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,5
"May 19, 03:00 am",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,5
"May 19, 04:00 am",0,9.1,97.8867,1,0,0,0,9.1,0,0,1,2,0,5
"May 19, 05:00 am",110.081,8.6,91.5611,35,42,134.847,46,7.94483,36.3225,0.110081,1,1,36.3225,5.7
"May 19, 06:00 am",511.364,8.1,78.2202,493,82,544.687,225,10.0993,179.096,0.511364,1,1,148.106,5.7
"May 19, 07:00 am",1283.58,10.8,64.5217,656,113,1337.52,426,17.022,398.595,1.28358,1,1,375.092,5.7
"May 19, 08:00 am",2020.17,13.4,50.6252,787,118,2098.95,626,27.0776,627.44,2.02017,1,1,616.72,3.5
"May 19, 09:00 am",2575.53,16.1,36.6056,844,126,2676.45,788,34.4525,818.147,2.57553,1,1,814.928,3.5
"May 19, 10:00 am",2936.18,18,22.5171,874,135,3053.07,907,39.6727,954.693,2.93618,1,1,954.096,3.5
"May 19, 11:00 am",3131.9,19.8,8.44423,887,141,3257.98,972,42.1391,1031.01,3.1319,1,1,1030.97,4.1
"May 19, 12:00 pm",3112.01,21.6,6.00253,888,139,3237.14,975,44.0983,1034.75,3.11201,1,1,1034.74,4.1
"May 19, 01:00 pm",2931.9,22.2,20.0339,877,135,3048.59,922,43.3935,971.345,2.9319,1,1,970.934,4.1
"May 19, 02:00 pm",2573.28,22.7,34.1257,845,129,2674.11,810,40.9946,843.76,2.57329,1,1,841.284,4.2
"May 19, 03:00 pm",2041.13,23.3,48.1562,802,119,2120.69,659,37.6759,665.046,2.04113,1,1,656.111,4.2
"May 19, 04:00 pm",1345.76,23.3,62.0718,714,106,1401.6,470,32.7646,445.283,1.34576,1,1,423.248,4.2
"May 19, 05:00 pm",611.597,23.3,75.8029,518,98,647.286,267,26.588,220.746,0.611597,1,1,189.747,6.3
"May 19, 06:00 pm",124.448,23.3,89.2185,188,52,149.494,77,23.3083,45.5157,0.124448,1,1,43.1528,6.3
"May 19, 07:00 pm",0,21.9,96.847,21,1,3.39752,2,20.9029,0.969846,0,1,3,0.969846,6.3
"May 19, 08:00 pm",0,20.4,0,0,0,0,0,20.4,0,0,1,0,0,5
"May 19, 09:00 pm",0,19,0,0,0,0,0,19,0,0,1,0,0,5
"May 19, 10:00 pm",0,18,0,0,0,0,0,18,0,0,1,0,0,5
"May 19, 11:00 pm",0,17,0,0,0,0,0,17,0,0,1,0,0,5.2
"May 20, 12:00 am",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,5.2
"May 20, 01:00 am",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,5.2
"May 20, 02:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,4.6
"May 20, 03:00 am",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,4.6
"May 20, 04:00 am",0,12.5,97.9061,0,0,0,0,12.5,0,0,1,2,0,4.6
"May 20, 05:00 am",106.585,11.9,91.5013,0,40,131.282,40,11.2447,35.8775,0.106585,1,1,35.8775,5.4
"May 20, 06:00 am",509.58,11.4,78.1752,483,85,542.861,226,13.5133,180.2,0.50958,1,1,149.857,5.4
"May 20, 07:00 am",1260.69,13.8,64.4912,645,116,1313.93,424,20.2263,396.972,1.26069,1,1,373.905,5.4
"May 20, 08:00 am",1998.25,16.3,50.608,765,132,2076.22,627,29.5663,627.74,1.99825,1,1,617.333,3.8
"May 20, 09:00 am",2548.25,18.8,36.6015,844,126,2648.01,789,36.5933,818.065,2.54825,1,1,814.847,3.8
"May 20, 10:00 am",2911.36,20.3,22.5284,874,135,3027.1,908,41.3208,954.517,2.91136,1,1,953.919,3.8
"May 20, 11:00 am",2948.07,21.9,8.48833,879,142,3065.5,967,52.4046,1023.82,2.94807,1,1,1023.78,1.3
"May 20, 12:00 pm",2955.81,23.4,6.03976,888,142,3073.6,979,54.3805,1037.57,2.95581,1,1,1037.55,1.3
"May 20, 01:00 pm",2777.07,23.8,20.0244,871,137,2886.75,919,53.0027,967.616,2.77707,1,1,967.207,1.3
"May 20, 02:00 pm",2549.24,24.1,34.0999,851,127,2649.04,814,42.6479,842.946,2.54924,1,1,840.46,4
"May 20, 03:00 pm",2027.46,24.4,48.1174,803,118,2106.51,660,39.0088,665.013,2.02746,1,1,656.096,4
"May 20, 04:00 pm",1345.74,24.4,62.0203,719,106,1401.58,474,34.0951,448.123,1.34574,1,1,426.004,4
"May 20, 05:00 pm",621.38,24.4,75.7377,546,95,657.305,274,28.1858,226.769,0.62138,1,1,194.152,5.4
"May 20, 06:00 pm",124.041,24.4,89.139,173,52,149.079,76,24.4665,45.6425,0.124041,1,1,43.2667,5.4
"May 20, 07:00 pm",0,23,96.8537,21,1,3.38145,2,21.9289,0.969846,0,1,3,0.969846,5.4
"May 20, 08:00 pm",0,21.7,0,0,0,0,0,21.7,0,0,1,0,0,5.9
"May 20, 09:00 pm",0,20.4,0,0,0,0,0,20.4,0,0,1,0,0,5.9
"May 20, 10:00 pm",0,19.4,0,0,0,0,0,19.4,0,0,1,0,0,5.9
"May 20, 11:00 pm",0,18.4,0,0,0,0,0,18.4,0,0,1,0,0,5.5
"May 21, 12:00 am",0,17.4,0,0,0,0,0,17.4,0,0,1,0,0,5.5
"May 21, 01:00 am",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,5.5
"May 21, 02:00 am",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,6.5
"May 21, 03:00 am",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,6.5
"May 21, 04:00 am",0,13.9,97.9254,0,0,0,0,13.9,0,0,1,2,0,6.5
"May 21, 05:00 am",119.42,13.1,91.4452,6,45,144.368,46,12.4987,39.6733,0.11942,1,1,39.6733,5
"May 21, 06:00 am",506.088,12.3,78.1339,436,93,539.288,221,14.458,176.876,0.506088,1,1,149.501,5
"May 21, 07:00 am",1255.03,14.8,64.4643,646,116,1308.11,426,21.5404,397.577,1.25503,1,1,374.51,5
"May 21, 08:00 am",1995.84,17.2,50.5943,766,133,2073.72,629,30.3763,629.407,1.99584,1,1,618.998,3.9
"May 21, 09:00 am",2538.71,19.7,36.601,844,126,2638.07,790,37.321,817.954,2.53871,1,1,814.737,3.9
"May 21, 10:00 am",2902.02,21.1,22.5436,874,135,3017.34,909,41.9136,954.32,2.90202,1,1,953.721,3.9
"May 21, 11:00 am",3193.07,22.6,8.53831,887,141,3322.1,974,38.1994,1030.55,3.19307,1,1,1030.51,7.7
"May 21, 12:00 pm",3178.65,24.1,6.08036,888,139,3306.98,977,39.848,1034.38,3.17865,1,1,1034.36,7.7
"May 21, 01:00 pm",3000.04,24.4,20.0148,877,137,3119.89,926,39.2324,973.226,3.00004,1,1,972.816,7.7
"May 21, 02:00 pm",2618.1,24.8,34.0735,851,128,2720.84,816,37.6293,844.072,2.6181,1,1,841.593,7.7
"May 21, 03:00 pm",2060.6,25.2,48.0779,795,121,2140.9,659,35.1745,662.984,2.0606,1,1,654.185,7.7
"May 21, 04:00 pm",1358.25,25.1,61.9681,646,137,1414.48,469,31.5919,444.513,1.35825,1,1,424.706,7.7
"May 21, 05:00 pm",610.704,25.1,75.6721,400,122,646.372,254,27.9472,214.558,0.610704,1,1,190.706,7.5
"May 21, 06:00 pm",126.44,25,89.0594,136,53,151.526,72,25.0185,46.1144,0.12644,1,1,44.0908,7.5
"May 21, 07:00 pm",0,23.9,96.8588,17,2,6.72773,2,23.0515,1.93969,0,1,3,1.93969,7.5
"May 21, 08:00 pm",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,8.4
"May 21, 09:00 pm",0,21.8,0,0,0,0,0,21.8,0,0,1,0,0,8.4
"May 21, 10:00 pm",0,21,0,0,0,0,0,21,0,0,1,0,0,8.4
"May 21, 11:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,7
"May 22, 12:00 am",0,19.4,0,0,0,0,0,19.4,0,0,1,0,0,7
"May 22, 01:00 am",0,18.5,0,0,0,0,0,18.5,0,0,1,0,0,7
"May 22, 02:00 am",0,17.5,0,0,0,0,0,17.5,0,0,1,0,0,7.8
"May 22, 03:00 am",0,16.6,0,0,0,0,0,16.6,0,0,1,0,0,7.8
"May 22, 04:00 am",0,16.3,97.9446,0,0,0,0,16.3,0,0,1,2,0,7.8
"May 22, 05:00 am",44.5931,16.1,91.3928,0,20,68.1003,20,15.3255,18.9523,0.0445931,1,1,18.9523,7
"May 22, 06:00 am",413.126,15.8,78.0963,86,121,444.219,146,16.8303,129.865,0.413126,1,1,124.468,7
"May 22, 07:00 am",275.052,17.9,64.4408,0,90,303.159,90,18.3616,85.5363,0.275052,1,1,85.5363,7
"May 22, 08:00 am",1879.37,20,50.584,449,300,1953.01,591,28.9436,585.063,1.87937,1,1,578.966,6.4
"May 22, 09:00 am",1387.15,22.1,36.6039,89,363,1444.27,433,29.0247,428.657,1.38715,1,1,428.318,6.4
"May 22, 10:00 am",502.375,23.2,22.5625,3,160,535.49,163,25.3332,156.049,0.502375,1,1,156.047,6.4
"May 22, 11:00 am",997.468,24.4,8.59362,20,291,1043.13,310,28.0074,307.854,0.997468,1,1,307.853,8.8
"May 22, 12:00 pm",662.554,25.5,6.12372,10,204,699.481,213,27.8248,206.255,0.662554,1,1,206.255,8.8
"May 22, 01:00 pm",1523.98,25.9,20.0049,114,365,1585.46,468,31.9351,476.892,1.52398,1,1,476.839,8.8
"May 22, 02:00 pm",804.047,26.3,34.0464,18,245,844.537,260,28.8872,250.346,0.804047,1,1,250.294,11.3
"May 22, 03:00 pm",1187.01,26.7,48.0378,105,309,1238.07,380,30.6053,371.125,1.18701,1,1,369.967,11.3
"May 22, 04:00 pm",626.289,26.2,61.9153,17,198,662.332,207,28.0777,196.056,0.626289,1,1,195.536,11.3
"May 22, 05:00 pm",197.563,25.7,75.6062,0,69,224.07,69,25.9508,65.4866,0.197563,1,1,65.4866,9.5
"May 22, 06:00 pm",123.206,25.2,88.9797,33,48,148.228,53,25.0583,43.6676,0.123206,1,1,43.1394,9.5
"May 22, 07:00 pm",0,24.2,96.8626,4,1,3.35748,1,23.459,0.969846,0,1,3,0.969846,9.5
"May 22, 08:00 pm",0,23.2,0,0,0,0,0,23.2,0,0,1,0,0,11.3
"May 22, 09:00 pm",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,11.3
"May 22, 10:00 pm",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,11.3
"May 22, 11:00 pm",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,8.8
"May 23, 12:00 am",0,20.3,0,0,0,0,0,20.3,0,0,1,0,0,8.8
"May 23, 01:00 am",0,19.7,0,0,0,0,0,19.7,0,0,1,0,0,8.8
"May 23, 02:00 am",0,19.2,0,0,0,0,0,19.2,0,0,1,0,0,9.5
"May 23, 03:00 am",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,9.5
"May 23, 04:00 am",0,18.4,97.9638,0,0,0,0,18.4,0,0,1,2,0,9.5
"May 23, 05:00 am",78.8253,18.1,91.3442,0,31,102.985,31,17.6289,28.9606,0.0788253,1,1,28.9606,9.6
"May 23, 06:00 am",499.348,17.8,78.0623,348,108,532.394,211,19.2449,172.651,0.499348,1,1,150.822,9.6
"May 23, 07:00 am",1298.86,19.9,64.4208,540,181,1353.26,442,24.6411,412.306,1.29886,1,1,393.074,9.6
"May 23, 08:00 am",756.358,22,50.577,34,217,795.626,239,24.6886,231.613,0.756358,1,1,231.152,8.9
"May 23, 09:00 am",1847.62,24.1,36.6101,262,361,1920.12,568,31.4754,577.203,1.84762,1,1,576.203,8.9
"May 23, 10:00 am",2594.25,24.9,22.5849,521,327,2695.96,790,36.0333,827.661,2.59425,1,1,827.302,8.9
"May 23, 11:00 am",3021.6,25.7,8.65372,691,271,3142.45,921,39.1458,979.458,3.0216,1,1,979.425,8.9
"May 23, 12:00 pm",2973.12,26.5,6.16926,641,305,3091.71,911,39.9094,967.343,2.97312,1,1,967.33,8.9
"May 23, 01:00 pm",2506.03,26.8,19.9946,503,314,2604.01,768,37.9846,807.124,2.50603,1,1,806.889,8.9
"May 23, 02:00 pm",2565.51,27.1,34.0186,735,200,2666,796,37.5963,826.624,2.56551,1,1,824.495,10
"May 23, 03:00 pm",2036.75,27.4,47.9968,770,131,2116.15,654,35.7236,656.846,2.03675,1,1,648.381,10
"May 23, 04:00 pm",1359.67,27.2,61.862,694,117,1415.94,476,32.7182,448.617,1.35967,1,1,427.48,10
"May 23, 05:00 pm",632.38,27,75.5399,408,128,668.571,264,29.4092,222.88,0.63238,1,1,198.64,10.3
"May 23, 06:00 pm",136.056,26.8,88.9,106,55,161.331,70,26.8597,49.1677,0.136056,1,1,47.3537,10.3
"May 23, 07:00 pm",0,25.5,96.8649,15,2,6.67198,2,24.8305,1.93969,0,1,3,1.93969,10.3
"May 23, 08:00 pm",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,8.8
"May 23, 09:00 pm",0,22.9,0,0,0,0,0,22.9,0,0,1,0,0,8.8
"May 23, 10:00 pm",0,22.1,0,0,0,0,0,22.1,0,0,1,0,0,8.8
"May 23, 11:00 pm",0,21.3,0,0,0,0,0,21.3,0,0,1,0,0,9.5
"May 24, 12:00 am",0,20.5,0,0,0,0,0,20.5,0,0,1,0,0,9.5
"May 24, 01:00 am",0,19.9,0,0,0,0,0,19.9,0,0,1,0,0,9.5
"May 24, 02:00 am",0,19.2,0,0,0,0,0,19.2,0,0,1,0,0,6.5
"May 24, 03:00 am",0,18.5,0,0,0,0,0,18.5,0,0,1,0,0,6.5
"May 24, 04:00 am",0,18.2,97.983,3,0,0,0,18.2,0,0,1,2,0,6.5
"May 24, 05:00 am",109.451,17.8,91.2993,55,45,134.204,51,17.5033,37.7182,0.109451,1,1,37.7182,12.4
"May 24, 06:00 am",477.155,17.4,78.0319,312,106,509.691,199,18.5222,163.477,0.477155,1,1,143.915,12.4
"May 24, 07:00 am",1103.46,19.7,64.4041,387,183,1152.09,370,22.947,345.772,1.10346,1,1,332.002,12.4
"May 24, 08:00 am",1714.19,22,50.5732,447,243,1782.03,534,27.8389,531.563,1.71419,1,1,525.499,11.2
"May 24, 09:00 am",1766.03,24.3,36.6194,197,391,1835.66,547,30.4889,548.989,1.76603,1,1,548.237,11.2
"May 24, 10:00 am",1960.33,24.8,22.6106,217,407,2036.91,600,31.7661,612.261,1.96033,1,1,612.111,11.2
"May 24, 11:00 am",787.871,25.3,8.71809,12,241,827.944,252,27.8764,244.195,0.787871,1,1,244.195,11.3
"May 24, 12:00 pm",773.318,25.9,6.21644,3,246,813.018,249,28.2275,240.194,0.773318,1,1,240.194,11.3
"May 24, 01:00 pm",812.476,26,19.9838,3,259,853.184,262,28.4717,252.356,0.812476,1,1,252.355,11.3
"May 24, 02:00 pm",546.429,26.1,33.99,1,178,580.57,179,27.8325,171.201,0.546429,1,1,171.198,9.3
"May 24, 03:00 pm",516.011,26.2,47.9552,1,169,549.442,170,27.7491,161.966,0.516011,1,1,161.955,9.3
"May 24, 04:00 pm",242.221,25.8,61.8082,0,83,269.643,83,26.2134,78.9036,0.242221,1,1,78.9036,9.3
"May 24, 05:00 pm",693.669,25.4,75.4734,406,148,731.364,284,28.584,240.515,0.693669,1,1,216.439,6.4
"May 24, 06:00 pm",137.644,25.1,88.8204,90,55,162.95,68,25.2239,49.0989,0.137644,1,1,47.4608,6.4
"May 24, 07:00 pm",0,24.2,96.8658,13,2,6.72075,2,23.2743,1.93969,0,1,3,1.93969,6.4
"May 24, 08:00 pm",0,23.2,0,0,0,0,0,23.2,0,0,1,0,0,4
"May 24, 09:00 pm",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,4
"May 24, 10:00 pm",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,4
"May 24, 11:00 pm",0,20.7,0,0,0,0,0,20.7,0,0,1,0,0,4.1
"May 25, 12:00 am",0,19.9,0,0,0,0,0,19.9,0,0,1,0,0,4.1
"May 25, 01:00 am",0,19.1,0,0,0,0,0,19.1,0,0,1,0,0,4.1
"May 25, 02:00 am",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,3.6
"May 25, 03:00 am",0,17.4,0,0,0,0,0,17.4,0,0,1,0,0,3.6
"May 25, 04:00 am",0,17.1,98.0023,0,0,0,0,17.1,0,0,1,2,0,3.6
"May 25, 05:00 am",61.1429,16.8,91.2581,0,25,84.9644,25,15.9018,23.7069,0.0611429,1,1,23.7069,4.7
"May 25, 06:00 am",194.093,16.4,78.005,0,65,220.529,65,16.3113,61.6463,0.194093,1,1,61.6463,4.7
"May 25, 07:00 am",383.107,17.4,64.3908,0,123,413.536,123,18.5175,116.762,0.383107,1,1,116.762,4.7
"May 25, 08:00 am",329.795,18.4,50.5725,0,107,359.065,107,19.5522,101.863,0.329795,1,1,101.863,2.9
"May 25, 09:00 am",663.44,19.4,36.6318,2,209,700.389,211,22.9659,201.859,0.66344,1,1,201.851,2.9
"May 25, 10:00 am",683.216,20.7,22.6394,1,217,720.652,218,24.7279,209.409,0.683216,1,1,209.409,2.9
"May 25, 11:00 am",875.643,21.9,8.78621,3,279,918.006,282,29.1541,272.416,0.875643,1,1,272.416,1.2
"May 25, 12:00 pm",1104.55,23.1,6.26472,13,346,1153.22,358,32.8798,348.439,1.10455,1,1,348.439,1.2
"May 25, 01:00 pm",1074.07,23.9,19.9723,27,319,1121.87,343,33.7618,340.445,1.07407,1,1,340.432,1.2
"May 25, 02:00 pm",394.1,24.6,33.9606,0,131,424.77,131,27.5389,125.081,0.3941,1,1,125.081,1.8
"May 25, 03:00 pm",321.091,25.4,47.9128,0,108,350.174,108,26.9885,102.846,0.321091,1,1,102.846,1.8
"May 25, 04:00 pm",318.288,24.9,61.7538,0,107,347.311,107,26.3644,101.703,0.318288,1,1,101.703,1.8
"May 25, 05:00 pm",179.91,24.3,75.4067,0,63,206.059,63,24.5403,59.8244,0.17991,1,1,59.8244,2.4
"May 25, 06:00 pm",35.8436,23.8,88.741,0,18,59.1857,18,22.7981,17.0439,0.0358436,1,1,17.0439,2.4
"May 25, 07:00 pm",0,23.5,96.8655,0,1,3.3812,1,21.9448,0.969846,0,1,3,0.969846,2.4
"May 25, 08:00 pm",0,23.3,0,0,0,0,0,23.3,0,0,1,0,0,2
"May 25, 09:00 pm",0,23,0,0,0,0,0,23,0,0,1,0,0,2
"May 25, 10:00 pm",0,22.6,0,0,0,0,0,22.6,0,0,1,0,0,2
"May 25, 11:00 pm",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,4.2
"May 26, 12:00 am",0,21.9,0,0,0,0,0,21.9,0,0,1,0,0,4.2
"May 26, 01:00 am",0,21.4,0,0,0,0,0,21.4,0,0,1,0,0,4.2
"May 26, 02:00 am",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,4.3
"May 26, 03:00 am",0,20.4,0,0,0,0,0,20.4,0,0,1,0,0,4.3
"May 26, 04:00 am",0,20,98.0217,0,0,0,0,20,0,0,1,2,0,4.3
"May 26, 05:00 am",60.0407,19.5,91.2206,0,25,83.8412,25,18.8267,23.7061,0.0600407,1,1,23.7061,6.7
"May 26, 06:00 am",292.147,19.1,77.9816,0,97,320.614,97,19.5614,90.9588,0.292147,1,1,90.9588,6.7
"May 26, 07:00 am",1195.12,20.6,64.3808,425,201,1246.42,408,25.9262,379.336,1.19512,1,1,364.235,6.7
"May 26, 08:00 am",1534.57,22.2,50.575,301,291,1596.4,488,30.5909,481.098,1.53457,1,1,477.014,5.4
"May 26, 09:00 am",2449.09,23.7,36.6471,644,260,2544.71,770,38.0002,791.042,2.4491,1,1,788.576,5.4
"May 26, 10:00 am",2021.44,24.3,22.6712,256,398,2100.27,626,36.3745,645.774,2.02144,1,1,645.595,5.4
"May 26, 11:00 am",1660.38,24.9,8.85758,102,418,1726.39,514,34.551,525.914,1.66038,1,1,525.909,5.4
"May 26, 12:00 pm",842.524,25.6,6.31361,26,241,884.014,266,30.2108,263.665,0.842524,1,1,263.665,5.4
"May 26, 01:00 pm",2662.81,25.7,19.9601,608,279,2767.47,829,41.1927,871.817,2.66281,1,1,871.534,5.4
"May 26, 02:00 pm",1597.24,25.8,33.9304,159,373,1661.13,503,34.0812,505.317,1.59724,1,1,504.861,6.8
"May 26, 03:00 pm",1046.52,26,47.8697,47,305,1093.54,337,30.9838,327.889,1.04652,1,1,327.378,6.8
"May 26, 04:00 pm",504.785,25.6,61.6989,4,165,537.956,167,27.6109,158.585,0.504785,1,1,158.465,6.8
"May 26, 05:00 pm",238.062,25.2,75.3398,0,82,265.398,82,26.0592,77.605,0.238062,1,1,77.605,2.6
"May 26, 06:00 pm",29.097,24.9,88.6617,0,16,52.3121,16,23.9584,15.1463,0.029097,1,1,15.1463,2.6
"May 26, 07:00 pm",0,24.5,96.8638,0,1,3.36447,1,23.0125,0.969846,0,1,3,0.969846,2.6
"May 26, 08:00 pm",0,24,0,0,0,0,0,24,0,0,1,0,0,3.2
"May 26, 09:00 pm",0,23.6,0,0,0,0,0,23.6,0,0,1,0,0,3.2
"May 26, 10:00 pm",0,23.2,0,0,0,0,0,23.2,0,0,1,0,0,3.2
"May 26, 11:00 pm",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,1.5
"May 27, 12:00 am",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,1.5
"May 27, 01:00 am",0,22,0,0,0,0,0,22,0,0,1,0,0,1.5
"May 27, 02:00 am",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,3.1
"May 27, 03:00 am",0,21.2,0,0,0,0,0,21.2,0,0,1,0,0,3.1
"May 27, 04:00 am",0,20.7,98.0412,0,0,0,0,20.7,0,0,1,2,0,3.1
"May 27, 05:00 am",10.5576,20.3,91.1869,0,10,33.4262,10,19.0291,9.46,0.0105576,1,1,9.46,3.7
"May 27, 06:00 am",353.816,19.9,77.9617,10,116,383.605,119,20.9245,110.14,0.353816,1,1,109.514,3.7
"May 27, 07:00 am",758.127,20.7,64.3739,78,211,797.44,249,24.7576,234.524,0.758127,1,1,231.754,3.7
"May 27, 08:00 am",1811.94,21.5,50.5804,517,250,1883.18,588,35.2103,582.555,1.81194,1,1,575.537,2.4
"May 27, 09:00 am",1617.15,22.3,36.6653,174,376,1681.71,514,35.306,514.874,1.61715,1,1,514.206,2.4
"May 27, 10:00 am",2518.05,23.2,22.7057,511,345,2616.54,801,43.7139,835.068,2.51805,1,1,834.71,2.4
"May 27, 11:00 am",2103.06,24,8.93174,260,423,2184.95,669,43.3051,695.576,2.10306,1,1,695.562,1.9
"May 27, 12:00 pm",2186.22,24.8,6.36264,338,376,2271.31,697,44.4611,727.384,2.18622,1,1,727.376,1.9
"May 27, 01:00 pm",828.466,25,19.9471,14,259,869.59,272,32.8344,262.689,0.828466,1,1,262.683,1.9
"May 27, 02:00 pm",1201.16,25.3,33.8992,59,336,1252.64,384,33.0677,378.993,1.20116,1,1,378.824,3.5
"May 27, 03:00 pm",1561.33,25.5,47.8259,270,321,1624.04,506,36.2362,501.792,1.56133,1,1,498.866,3.5
"May 27, 04:00 pm",235.348,25.1,61.6436,0,81,262.628,81,26.6182,76.9982,0.235348,1,1,76.9982,3.5
"May 27, 05:00 pm",169.944,24.8,75.2728,0,60,195.893,60,24.888,56.9658,0.169944,1,1,56.9658,3.5
