Hours since 00:00 Jan 1,Dry bulb temp (C),Wet bulb temp (C),Dew point temp (C),Relative humidity (%),Wind speed (m/s),Wind direction (deg)
3998.5,19,12,12.0311,64,2.6,360
3999.5,19,11,11.0545,60,3.6,360
4000.5,18.7,11.3,11.2668,62,3.9,360
4001.5,18,12,12.0019,68,4.1,360
4002.5,17,12,11.9127,72,3.1,20
4003.5,16,10,10.0943,68,3.1,10
4004.5,14,10,10.0303,77,2.6,30
4005.5,12,9,9.02194,82,1.5,50
4006.5,13,9,9.06149,77,1,360
4007.5,11,9,8.9194,87,1,360
4008.5,11,8,8.04561,82,1,360
4009.5,9,7,6.95259,87,0,0
4010.5,9,7,6.95259,87,0,0
4011.5,10,8,7.93603,87,1.5,330
4012.5,10,8,7.93603,87,2.1,290
4013.5,10,8,7.93603,87,2.1,330
4014.5,13,10,9.99819,82,0.5,360
4015.5,16,10,10.0943,68,2.6,30
4016.5,17,10,9.90239,63,1.5,70
4017.5,18,10,9.86414,59,2.6,120
4018.5,19,7,7.11303,46,1,360
4019.5,20,8,8.02239,46,2.1,120
4020.5,20,8,8.02239,46,2.1,110
4021.5,22,9,8.83759,43,1,360
4022.5,21.1,9,9.02232,46,1.8,60
4023.5,20,9,8.95513,49,2.6,120
4024.5,20,10,10.1236,53,2.6,90
4025.5,20,10,10.1236,53,1.5,160
4026.5,19,10,10.0189,56,2.6,120
4027.5,18,11,11.0845,64,1,360
4028.5,16,11,10.9521,72,1.5,130
4029.5,14,10,10.0303,77,1.5,110
4030.5,14,10,10.0303,77,2.1,120
4031.5,14,10,10.0303,77,2.1,120
4032.5,14,10,10.0303,77,2.6,140
4033.5,15,10,9.99147,72,2.1,170
4034.5,15,10,9.99147,72,2.6,160
4035.5,14,10,10.0303,77,2.6,150
4036.5,14,9,9.03064,72,3.6,140
4037.5,14,9,9.03064,72,3.6,140
4038.5,15.5,9.6,9.61727,68,4.6,150
4039.5,17,10,9.90239,63,5.7,150
4040.5,19,11,11.0545,60,6.7,170
4041.5,20,12,11.9934,60,7.2,160
4042.5,21,12,11.8809,56,6.7,160
4043.5,20,12,11.9934,60,7.2,160
4044.5,22,12,11.9726,53,7.2,180
4045.5,22,12,11.9726,53,7.2,160
4046.5,23,13,12.8968,53,6.2,160
4047.5,22,12,11.9726,53,4.6,150
4048.5,22,13,13.0823,57,4.6,160
4049.5,21,13,12.9321,60,4.1,150
4050.5,20,14,13.9088,68,4.1,140
4051.5,19,14,14.046,73,4.1,130
4052.5,18,13,13.0842,73,4.1,130
4053.5,18,13,13.0842,73,3.6,130
4054.5,17.4,13,12.9199,75,3.6,140
4055.5,17,13,12.9358,77,3.6,150
4056.5,18,13,13.0842,73,3.1,160
4057.5,17,13,12.9358,77,4.1,150
4058.5,17,13,12.9358,77,2.6,150
4059.5,16,14,14.0115,88,3.6,140
4060.5,16,14,14.0115,88,3.1,140
4061.5,16,13,12.9264,82,2.1,150
4062.5,16,13,12.9264,82,3.6,150
4063.5,17,14,13.9022,82,4.1,150
4064.5,18,14,13.9041,77,4.6,150
4065.5,19,15,15.0729,78,4.6,160
4066.5,19,14,14.046,73,6.2,170
4067.5,20,15,15.0077,73,6.7,180
4068.5,20,15,15.0077,73,5.1,170
4069.5,21,16,15.9693,73,5.1,170
4070.5,23,17,16.9984,69,5.7,160
4071.5,23,15,15.0659,61,5.7,160
4072.5,23,16,16.0582,65,4.1,170
4073.5,23,17,16.9984,69,4.6,160
4074.5,22,16,16.0438,69,2.6,160
4075.5,21,17,17.012,78,2.1,140
4076.5,20,17,17.0207,83,1.5,130
4077.5,20,17,17.0207,83,1,360
4078.5,20,17,17.0207,83,1,360
4079.5,19,17,16.9644,88,1,360
4080.5,19,16,16.0436,83,1.5,120
4081.5,19,16,16.0436,83,1.5,130
4082.5,18,15,15.0665,83,1,360
4083.5,18,15,15.0665,83,2.1,140
4084.5,17,14,13.9022,82,1.5,130
4085.5,17,15,14.9959,88,1.5,140
4086.5,19,17,16.9644,88,2.1,140
4087.5,22,18,17.9813,78,2.1,150
4088.5,23,18,17.892,73,3.1,150
4089.5,24,18,17.9528,69,4.1,150
4090.5,24,18,17.9528,69,6.7,160
4091.5,25,18,17.9527,65,5.1,130
4092.5,27,19,19.0852,62,5.1,150
4093.5,26,19,18.8997,65,4.4,150
4094.5,25,19,18.907,69,3.6,150
4095.5,25,18,17.9527,65,5.1,140
4096.5,27,19,19.0852,62,4.6,150
4097.5,26,19,18.8997,65,6.2,140
4098.5,25,19,18.907,69,4.6,130
4099.5,23,18,17.892,73,2.6,130
4100.5,23,18,17.892,73,3.1,120
4101.5,22,18,17.9813,78,3.1,120
4102.5,22,18,17.9813,78,2.6,110
4103.5,21,17,17.012,78,3.1,120
4104.5,20,17,17.0207,83,3.1,120
4105.5,20,17,17.0207,83,2.1,60
4106.5,20,17,17.0207,83,1,360
4107.5,19.4,16.9,16.8096,85,1.6,80
4108.5,19,17,16.9644,88,2.1,150
4109.5,19,17,16.9644,88,2.6,130
4110.5,21,18,17.9977,83,2.6,140
4111.5,23,20,19.9513,83,4.1,140
4112.5,25,21,20.8887,78,3.6,140
4113.5,25,22,21.9047,83,5.1,180
4114.5,26.1,22,21.9544,78,5.1,180
4115.5,27,21.9,21.9589,74,5.1,170
4116.5,28,22,22.0049,70,5.1,170
4117.5,28.5,22.5,22.4826,70,5.1,170
4118.5,29,23,22.9602,70,5.1,170
4119.5,29,22,21.99,66,5.1,150
4120.5,29,22,21.99,66,4.6,160
4121.5,29,22,21.99,66,5.1,160
4122.5,28,22,22.0049,70,3.6,150
4123.5,25,22,21.9047,83,4.1,150
4124.5,25,22,21.9047,83,4.1,180
4125.5,24,22,22.0703,89,3.1,170
4126.5,23,21,21.0849,89,3.1,160
4127.5,23,20,19.9513,83,4.6,170
4128.5,22.4,19.4,19.3653,83,4.4,180
4129.5,22,19,18.9746,83,4.1,180
4130.5,21,19,18.9327,88,3.6,180
4131.5,21,19,18.9327,88,5.1,170
4132.5,21,19,18.9327,88,4.6,170
4133.5,22,20,19.9167,88,4.6,170
4134.5,23,20,19.9513,83,4.6,180
4135.5,25,22,21.9047,83,6.2,200
4136.5,24,22,22.0703,89,5.1,170
4137.5,23,21,21.0849,89,5.6,190
4138.5,22,20,19.9167,88,6.2,200
4139.5,22,20,19.9167,88,6.2,200
4140.5,22,19,18.9746,83,5.7,210
4141.5,20,18,17.9486,88,5.7,190
4142.5,21,19,18.9327,88,7.2,190
4143.5,22,19,18.9746,83,4.1,150
4144.5,23,20,19.9513,83,3.6,150
4145.5,23.1,20.9,20.8129,87,3.1,150
4146.5,23,22,21.9796,94,2.6,150
4147.5,24,22,22.0703,89,3.1,150
4148.5,24,22,22.0703,89,4.6,160
4149.5,23,21,21.0849,89,4.6,160
4150.5,23,20,19.9513,83,5.7,210
4151.5,22,19,18.9746,83,8.7,180
4152.5,20,18,17.9486,88,6.2,160
4153.5,20,18,17.9486,88,4.1,170
4154.5,20,18,17.9486,88,2.6,220
4155.5,19,17,16.9644,88,7.7,170
4156.5,19,17,16.9644,88,4.1,180
4157.5,21,19,18.9327,88,2.6,250
4158.5,21,19,18.9327,88,2.1,260
4159.5,22,19,18.9746,83,5.1,260
4160.5,23,19,18.9506,78,4.6,270
4161.5,24,20,19.9197,78,4.1,280
4162.5,24.6,20,20.08,76,3.4,270
4163.5,25,20,20.034,74,2.6,260
4164.5,26,20,20.0938,70,2.1,310
4165.5,26,20,20.0938,70,1.5,280
4166.5,27,20,20.0934,66,0.5,360
4167.5,27,20,20.0934,66,2.1,270
4168.5,27,20,20.0934,66,1.5,260
4169.5,27,21,21.0494,70,1.5,270
4170.5,26,21,20.9965,74,1,360
4171.5,24,21,20.928,83,1,360
4172.5,23,20,19.9513,83,2.1,270
4173.5,23,20,19.9513,83,1.5,250
4174.5,22,19,18.9746,83,2.1,230
4175.5,21,19,18.9327,88,1.5,240
4176.5,20,18,17.9486,88,1,360
4177.5,20,18,17.9486,88,1,360
4178.5,19,17,16.9644,88,1.5,250
4179.5,20,18,17.9486,88,0.5,360
4180.5,19,17,16.9644,88,1.5,270
4181.5,20,18,17.9486,88,1,360
4182.5,23,20,19.9513,83,2.6,280
4183.5,25,22,21.9047,83,2.6,280
4184.5,27,23,23.0371,79,2.1,290
4185.5,28,22,22.0049,70,0.5,360
4186.5,29,20,19.8846,58,1,360
4187.5,30,20,19.9556,55,1.5,150
4188.5,30,19,19.0518,52,2.1,120
4189.5,30,19,19.0518,52,1.5,180
4190.5,31,19,19.014,49,2.1,140
4191.5,30.8,19.7,19.7876,52,1.6,70
4192.5,30,20,19.9556,55,1,360
4193.5,30,20,19.9556,55,1.5,140
4194.5,29,22,21.99,66,1.5,170
4195.5,25,21,20.8887,78,1.5,140
4196.5,25,21,20.8887,78,1.5,140
4197.5,25,20,20.034,74,1,360
4198.5,24,20,19.9197,78,1,360
4199.5,24,20,19.9197,78,1.5,210
4200.5,22,19,18.9746,83,1,360
4201.5,22,19,18.9746,83,1,360
4202.5,22,19,18.9746,83,1,360
4203.5,20,19,19.003,94,1,360
4204.5,20,18,17.9486,88,1,360
4205.5,20,18,17.9486,88,0.5,360
4206.5,24,21,20.928,83,1,360
4207.5,25,22,21.9047,83,1,360
4208.5,28,22,22.0049,70,4.1,160
4209.5,29,22,21.99,66,4.1,150
4210.5,29,22,21.99,66,4.1,160
4211.5,30,22,21.9076,62,5.1,150
4212.5,30,21,21.0959,59,5.7,170
4213.5,30,20,19.9556,55,6.7,150
4214.5,30,20,19.9556,55,5.1,160
4215.5,30,20,19.9556,55,4.6,170
4216.5,30,19,19.0518,52,5.7,150
4217.5,29,20,19.8846,58,3.6,140
4218.5,28,21,21.0418,66,2.6,140
4219.5,25,20,20.034,74,2.6,140
4220.5,24,20,19.9197,78,2.1,150
4221.5,23,20,19.9513,83,2.1,150
4222.5,23,19,18.9506,78,2.6,160
4223.5,23,19,18.9506,78,2.6,160
4224.5,23,19,18.9506,78,2.6,160
4225.5,22,19,18.9746,83,1.5,150
4226.5,21,19,18.9327,88,1.5,140
4227.5,20,18,17.9486,88,2.1,140
4228.5,20,18,17.9486,88,2.6,130
4229.5,20,18,17.9486,88,2.1,140
4230.5,23,20,19.9513,83,3.6,140
4231.5,25,22,21.9047,83,3.6,150
4232.5,27,23,23.0371,79,5.7,180
4233.5,28,23,22.9211,74,5.1,160
4234.5,28,23,22.9211,74,4.1,170
4235.5,29,24,23.8831,74,4.1,180
4236.5,30,23,22.938,66,4.6,190
4237.5,30,23,22.938,66,4.6,160
4238.5,31,23,23.1128,63,3.6,170
4239.5,31,23,23.1128,63,4.6,160
4240.5,30,23,22.938,66,3.6,150
4241.5,29.6,23.4,23.2943,69,3.1,160
4242.5,29,24,23.8831,74,2.6,160
4243.5,27,23,23.0371,79,2.6,160
4244.5,27,23,23.0371,79,2.1,150
4245.5,25,23,23.0555,89,1.5,140
4246.5,25,22,21.9047,83,2.1,150
4247.5,24,22,22.0703,89,1.5,130
4248.5,24,22,22.0703,89,1.5,130
4249.5,23,21,21.0849,89,2.6,130
4250.5,23,21,21.0849,89,2.1,110
4251.5,23,21,21.0849,89,2.6,90
4252.5,23.1,21.2,21.1835,89,3.6,150
4253.5,24,22,22.0703,89,4.6,200
4254.5,24,22,22.0703,89,6.2,200
4255.5,23,20,19.9513,83,6.2,230
4256.5,22,20,19.9167,88,1,360
4257.5,20,18,17.9486,88,4.1,40
4258.5,22,20,19.9167,88,4.6,90
4259.5,23,20,19.9513,83,1,360
4260.5,24.3,21.1,21.0233,82,1,360
4261.5,25,22,21.9047,83,1,360
4262.5,27,22,21.9589,74,2.6,270
4263.5,28,23,22.9211,74,1.5,240
4264.5,27.7,22.3,22.1809,72,1.9,270
4265.5,26.9,22.1,22.0831,75,2.2,310
4266.5,26,22,22.0668,79,2.6,340
4267.5,24.2,21.5,21.5125,85,2.9,350
4268.5,23,21,21.0849,89,3.1,350
4269.5,23,20,19.9513,83,2.6,10
4270.5,22,20,19.9167,88,2.6,360
4271.5,22,19,18.9746,83,3.1,350
4272.5,21,19,18.9327,88,4.1,20
4273.5,20,18,17.9486,88,3.1,30
4274.5,19,17,16.9644,88,1.5,60
4275.5,19,17,16.9644,88,0.5,360
4276.5,18,15,15.0665,83,0.5,360
4277.5,19,17,16.9644,88,1,360
4278.5,19,17.1,17.143,89,1,360
4279.5,19,17,16.9644,88,1,360
4280.5,19.6,17.5,17.5549,88,0.8,360
4281.5,20,18,17.9486,88,0.5,360
4282.5,21.4,19.3,19.3263,88,2.7,330
4283.5,22.6,20.6,20.5071,88,5,310
4284.5,24,22,22.0703,89,7.2,280
4285.5,23,19,18.9506,78,8.7,320
4286.5,22,18,17.9813,78,9.8,320
4287.5,21,17,17.012,78,8.7,320
4288.5,21.7,16.8,16.8569,74,9,330
4289.5,22,17,16.9307,73,9.3,330
4290.5,20,14,13.9088,68,5.7,340
4291.5,19,14,14.046,73,5.7,340
4292.5,18,14,13.9041,77,3.1,340
4293.5,18,14,13.9041,77,5.7,340
4294.5,17,13,12.9358,77,3.6,350
4295.5,15,13,13.0271,88,2.6,290
4296.5,14,12,12.0426,88,2.6,310
4297.5,14,12,12.0426,88,2.1,300
4298.5,13,11,11.0581,88,1.5,310
4299.5,13,10,9.99819,82,2.6,320
4300.5,12,10,10.0735,88,1.5,310
4301.5,13,11,11.0581,88,1.5,310
4302.5,16,14,14.0115,88,0.5,360
4303.5,18,14,13.9041,77,2.6,60
4304.5,19,14,14.046,73,0.5,360
4305.5,19,14,14.046,73,1.5,40
4306.5,19,14,14.046,73,0.5,360
4307.5,18,15,15.0665,83,2.1,290
4308.5,18,15,15.0665,83,0.5,360
4309.5,19,15,15.0729,78,0,0
4310.5,18,14,13.9041,77,0.5,360
4311.5,18,15,15.0665,83,1.5,120
4312.5,18,15,15.0665,83,2.1,130
4313.5,18,15,15.0665,83,2.6,200
4314.5,18,14,13.9041,77,0.5,360
4315.5,17,14,13.9022,82,1,360
4316.5,16,14,14.0115,88,1,360
4317.5,17,14,13.9022,82,0.5,360
4318.5,16,14,14.0115,88,1.5,110
4319.5,16,14,14.0115,88,2.1,140
4320.5,15,13,13.0271,88,1.5,110
4321.5,14,12,12.0426,88,1.5,140
4322.5,15,13,13.0271,88,3.1,140
4323.5,14,12,12.0426,88,2.1,130
4324.5,14,12,12.0426,88,2.6,130
4325.5,15,13,13.0271,88,3.1,150
4326.5,17,14,13.9022,82,4.1,160
4327.5,18.2,15.2,15.2619,83,4.4,160
4328.5,19,16,16.0436,83,4.6,160
4329.5,22,18,17.9813,78,4.1,160
4330.5,23,18,17.892,73,3.6,140
4331.5,24,18,17.9528,69,2.6,190
4332.5,24,19,19.0714,74,5.1,200
4333.5,25,19,18.907,69,4.1,170
4334.5,24,19,19.0714,74,4.1,170
4335.5,23,20,19.9513,83,1.5,260
4336.5,22,20,19.9167,88,1.5,310
4337.5,20,18,17.9486,88,2.1,340
4338.5,19,17,16.9644,88,2.1,20
4339.5,17,14,13.9022,82,1,360
4340.5,17,15,14.9959,88,3.6,140
4341.5,17.1,15.3,15.0943,88,3.5,170
4342.5,17.3,15.6,15.2912,88,3.3,360
4343.5,17.4,15.9,14.4802,83,3.2,0
4344.5,17.6,16.1,16.6214,94,3,140
4345.5,17.7,16.4,16.7206,94,2.9,140
4346.5,17.9,16.7,16.9191,94,2.7,180
4347.5,18,17,17.0183,94,2.6,180
4348.5,19,18,18.0107,94,3.1,180
4349.5,19,18,18.0107,94,3.1,190
4350.5,19,18,18.0107,94,2.1,200
4351.5,20,19,19.003,94,1.5,150
4352.5,20,19,19.003,94,2.6,170
4353.5,22,19,18.9746,83,4.1,210
4354.5,24,19,19.0714,74,3.1,150
4355.5,25,19,18.907,69,4.1,170
4356.5,27,20,20.0934,66,3.6,180
4357.5,28,19,18.9517,58,4.6,180
4358.5,28,18,18.1023,55,3.6,170
4359.5,28,19,18.9517,58,4.1,180
4360.5,28,19,18.9517,58,4.6,180
4361.5,27,19,19.0852,62,4.1,160
4362.5,26,20,20.0938,70,2.6,180
4363.5,24,20,19.9197,78,1.5,160
4364.5,22,19,18.9746,83,1.5,130
4365.5,22,19,18.9746,83,2.1,150
4366.5,22,19,18.9746,83,3.6,160
4367.5,22,20,19.9167,88,3.6,160
4368.5,23,22,21.9796,94,5.1,180
4369.5,23,22,21.9796,94,5.1,180
4370.5,23,22,21.9796,94,4.6,190
4371.5,23,22,21.9796,94,4.1,200
4372.5,23,22,21.9796,94,3.6,210
4373.5,23,22,21.9796,94,4.6,200
4374.5,24,22,22.0703,89,5.1,210
4375.5,25,21,20.8887,78,7.7,220
4376.5,27,21,21.0494,70,6.2,220
4377.5,28,22,22.0049,70,5.1,200
4378.5,29,22,21.99,66,4.6,210
4379.5,29,23,22.9602,70,7.2,190
4380.5,30,23,22.938,66,8.7,200
4381.5,31,24,23.8859,66,8.2,200
4382.5,30,23,22.938,66,8.2,210
4383.5,31,23,23.1128,63,10.8,210
4384.5,30,23,22.938,66,9.3,220
4385.5,30,23,22.938,66,5.7,210
4386.5,29,23,22.9602,70,3.6,200
4387.5,20,18,17.9486,88,7.7,10
4388.5,19,18,18.0107,94,2.1,130
4389.5,20,18,17.9486,88,3.6,250
4390.5,20,19,19.003,94,1.5,200
4391.5,20,19,19.003,94,0.5,360
4392.5,19,18,18.0107,94,0,0
4393.5,19,18,18.0107,94,0.5,360
4394.5,19,18,18.0107,94,1,360
4395.5,19,18,18.0107,94,0.5,360
4396.5,19,18,18.0107,94,0.5,360
4397.5,19,18,18.0107,94,0.5,360
4398.5,21,19,18.9327,88,1.5,170
4399.5,23,20,19.9513,83,2.6,160
4400.5,24,20,19.9197,78,0,0
4401.5,26,22,22.0668,79,1,360
4402.5,27,22,21.9589,74,1,360
4403.5,27,22,21.9589,74,1.5,50
4404.5,28,22,22.0049,70,2.1,60
4405.5,28,22,22.0049,70,4.6,50
4406.5,27,22,21.9589,74,5.1,80
4407.5,28,23,22.9211,74,4.6,80
4408.5,27,23,23.0371,79,5.1,70
4409.5,27,22,21.9589,74,5.7,80
4410.5,25,22,21.9047,83,3.6,80
4411.5,24,22,22.0703,89,3.1,80
4412.5,24,22,22.0703,89,4.1,90
4413.5,24,22,22.0703,89,3.6,80
4414.5,23,22,21.9796,94,3.6,90
4415.5,23.1,22.1,22.0789,94,3.9,110
4416.5,23,22,21.9796,94,4.1,120
4417.5,24,22,22.0703,89,4.1,140
4418.5,24,23,22.9718,94,3.1,140
4419.5,24,23,22.9718,94,2.6,150
4420.5,25,23,23.0555,89,3.6,180
4421.5,22,20,19.9167,88,5.7,240
4422.5,21,20,19.9952,94,3.6,120
4423.5,22.2,20.7,20.6574,91,3.6,130
4424.5,23.1,21,20.9991,88,3.6,130
4425.5,23.9,21.4,21.4098,86,3.6,140
4426.5,24.4,21.7,21.7084,85,3.6,150
4427.5,24.9,21.9,21.807,83,3.6,150
4428.5,25,22,21.9047,83,3.6,160
4429.5,26,22,22.0668,79,1.5,170
4430.5,27.1,22,22.0551,74,2.1,170
4431.5,28,22,22.0049,70,2.6,170
4432.5,29,22,21.99,66,3.6,150
4433.5,28,21,21.0418,66,4.1,190
4434.5,26,22,22.0668,79,3.6,170
4435.5,25,22,21.9047,83,3.1,150
4436.5,24,22,22.0703,89,1.5,110
4437.5,24,22,22.0703,89,0,0
4438.5,23,22,21.9796,94,2.6,90
4439.5,23,21,21.0849,89,3.1,90
4440.5,22,21,20.9874,94,2.1,110
4441.5,22,21,20.9874,94,2.6,120
4442.5,22,21,20.9874,94,2.6,80
4443.5,22,21,20.9874,94,2.1,110
4444.5,22,20,19.9167,88,1.5,100
4445.5,22,21,20.9874,94,1.5,80
4446.5,23,22,21.9796,94,2.6,80
4447.5,25,23,23.0555,89,1.5,120
4448.5,27,23,23.0371,79,0.5,360
4449.5,27,23,23.0371,79,3.1,290
4450.5,23,19,18.9506,78,7.7,40
4451.5,23,20,19.9513,83,4.6,90
4452.5,20,19,19.003,94,5.7,150
4453.5,20,18,17.9486,88,2.1,10
4454.5,20,19,19.003,94,1.5,200
4455.5,21,19,18.9327,88,3.1,60
4456.5,25,22,21.9047,83,1,360
4457.5,24,22,22.0703,89,5.1,170
4458.5,24,22,22.0703,89,1,360
4459.5,24,22,22.0703,89,4.1,210
4460.5,23,20,19.9513,83,4.6,350
4461.5,22,21,20.9874,94,0.5,360
4462.5,22,21,20.9874,94,2.6,40
4463.5,22.1,20.3,20.3792,90,2.9,40
4464.5,21.6,20.1,20.0645,91,2.7,60
4465.5,21.7,19.9,19.9845,90,2.7,70
4466.5,21.8,19.8,19.7199,88,2.5,50
4467.5,21.8,19.6,19.5356,87,2.3,70
4468.5,21.9,18.9,18.8769,83,2.2,60
4469.5,21.9,19.2,19.2593,85,3,60
4470.5,23,20,19.9513,83,3.1,60
4471.5,24,20,19.9197,78,3.1,290
4472.5,25,21,20.8887,78,5.1,310
4473.5,27,22,21.9589,74,1,360
4474.5,27,22,21.9589,74,1,360
4475.5,28,22,22.0049,70,1.5,80
4476.5,28,23,22.9211,74,2.6,140
4477.5,29,23,22.9602,70,2.6,110
4478.5,29,23,22.9602,70,4.1,100
4479.5,30,23,22.938,66,4.1,100
4480.5,29,23,22.9602,70,3.6,100
4481.5,29,22,21.99,66,2.6,110
4482.5,28,23,22.9211,74,2.1,100
4483.5,25,23,23.0555,89,2.6,100
4484.5,24,22,22.0703,89,3.6,90
4485.5,23,22,21.9796,94,3.1,100
4486.5,23,22,21.9796,94,3.1,110
4487.5,23,22,21.9796,94,3.1,110
4488.5,23,22,21.9796,94,3.6,120
4489.5,23,22,21.9796,94,3.1,130
4490.5,23,22,21.9796,94,2.6,130
4491.5,23,22,21.9796,94,2.6,130
4492.5,23,22,21.9796,94,3.1,120
4493.5,23,22,21.9796,94,4.6,140
4494.5,24,23,22.9718,94,3.6,140
4495.5,24,23,22.9718,94,4.6,160
4496.5,26,23,23.0794,84,4.6,150
4497.5,28,24,24.0073,79,4.1,150
4498.5,30,25,25.0706,75,4.1,160
4499.5,30,24,23.9153,70,4.1,200
4500.5,31,25,24.8703,70,5.1,160
4501.5,31,24,23.8859,66,6.2,170
4502.5,32,23,22.9646,59,5.7,190
4503.5,32,24,24.0548,63,5.7,170
4504.5,31,23,23.1128,63,5.1,180
4505.5,30,22,21.9076,62,5.1,180
4506.5,29,23,22.9602,70,3.1,160
4507.5,27,23,23.0371,79,1.5,150
4508.5,25,23,23.0555,89,3.6,150
4509.5,25,23,23.0555,89,3.1,160
4510.5,25,23,23.0555,89,3.1,160
4511.5,25,23,23.0555,89,3.6,150
4512.5,25,23,23.0555,89,3.6,160
4513.5,24,23,22.9718,94,3.1,150
4514.5,24,23,22.9718,94,3.1,160
4515.5,24,23,22.9718,94,3.6,170
4516.5,24,23,22.9718,94,4.6,180
4517.5,24,23,22.9718,94,4.1,170
4518.5,25,23,23.0555,89,4.6,180
4519.5,27,23,23.0371,79,4.6,190
4520.5,28,23,22.9211,74,6.7,200
4521.5,29,23,22.9602,70,7.2,200
4522.5,30,23,22.938,66,6.2,210
4523.5,30,23,22.938,66,7.2,220
4524.5,31,24,23.8859,66,6.2,200
4525.5,32,23,22.9646,59,6.7,200
4526.5,32,23,22.9646,59,6.7,200
4527.5,32,23,22.9646,59,5.7,200
4528.5,31,23,23.1128,63,6.2,180
4529.5,30,24,23.9153,70,4.1,180
4530.5,29,24,23.8831,74,4.6,170
4531.5,28,23,22.9211,74,4.1,170
4532.5,26,23,23.0794,84,3.6,170
4533.5,25,23,23.0555,89,3.6,170
4534.5,25,23,23.0555,89,4.6,180
4535.5,25,23,23.0555,89,5.1,180
4536.5,25,23,23.0555,89,5.7,190
4537.5,25,22,21.9047,83,5.1,190
4538.5,24,22,22.0703,89,3.6,190
4539.5,24,22,22.0703,89,4.6,190
4540.5,24,22,22.0703,89,4.6,190
4541.5,24,22,22.0703,89,4.1,200
4542.5,25.2,22.7,22.6851,86,5.6,230
4543.5,27.4,23.3,23.2138,78,5.5,230
4544.5,28.6,23,23.0438,72,7,240
4545.5,29.8,23.1,22.9971,67,8.3,240
4546.5,30,23.3,23.1871,67,7.7,240
4547.5,31.2,23.4,23.3012,63,7.4,270
4548.5,31.9,24.6,24.4829,65,6.3,240
4549.5,33.1,23.7,23.7071,58,6,150
4550.5,33.3,24.4,24.4598,60,7,180
4551.5,33,24,23.8986,59,6.7,190
4552.5,32,24,24.0548,63,5.7,180
4553.5,31,24,23.8859,66,6.2,180
4554.5,30,24,23.9153,70,4.6,180
4555.5,29,23,22.9602,70,3.1,170
4556.5,28,22,22.0049,70,4.1,160
4557.5,27,23,23.0371,79,5.1,170
4558.5,27,22,21.9589,74,4.6,170
4559.5,26,22,22.0668,79,5.1,190
4560.5,25,22,21.9047,83,5.1,190
4561.5,25,21,20.8887,78,5.1,190
4562.5,25,21,20.8887,78,5.7,200
4563.5,25,21,20.8887,78,5.1,200
4564.5,27,20,20.0934,66,2.6,280
4565.5,24,21,20.928,83,2.1,90
4566.5,25,22,21.9047,83,4.1,140
4567.5,27,23,23.0371,79,3.6,140
4568.5,28,22,22.0049,70,4.1,150
4569.5,29,22,21.99,66,5.7,160
4570.5,28,22,22.0049,70,5.1,160
4571.5,30,22,21.9076,62,3.1,210
4572.5,30,23,22.938,66,1.5,180
4573.5,31,22,22.0304,59,0,0
4574.5,31,23,23.1128,63,1.5,80
4575.5,30,22,21.9076,62,1.5,100
4576.5,29,24,23.8831,74,4.6,40
4577.5,29,24,23.8831,74,4.6,70
4578.5,28,24,24.0073,79,3.6,60
4579.5,27,24,24.0574,84,4.6,50
4580.5,26,24,24.0408,89,4.1,60
4581.5,25,24,23.964,94,3.6,70
4582.5,25,23,23.0555,89,3.1,60
4583.5,24,23,22.9718,94,3.1,70
4584.5,24,23,22.9718,94,3.1,50
4585.5,24,22,22.0703,89,3.6,50
4586.5,24,23,22.9718,94,5.1,50
4587.5,24,22,22.0703,89,3.6,60
4588.5,24,23,22.9718,94,3.1,50
4589.5,24,22,22.0703,89,4.1,50
4590.5,23,22,21.9796,94,3.6,60
4591.5,24,23,22.9718,94,4.6,60
4592.5,24,23,22.9718,94,4.6,70
4593.5,24,23,22.9718,94,4.1,70
4594.5,24,23,22.9718,94,4.1,60
4595.5,25,23,23.0555,89,2.1,120
4596.5,26,23,23.0794,84,2.6,70
4597.5,27,23,23.0371,79,2.1,120
4598.5,27,23,23.0371,79,1.5,100
4599.5,27,24,24.0574,84,3.6,70
4600.5,27,24,24.0574,84,3.1,80
4601.5,27,23,23.0371,79,3.6,80
4602.5,25,23,23.0555,89,4.1,100
4603.5,24,23,22.9718,94,2.6,110
4604.5,23,22,21.9796,94,2.1,90
4605.5,23,22,21.9796,94,2.1,100
4606.5,23,22,21.9796,94,1.5,140
4607.5,23,22,21.9796,94,1,360
4608.5,20,19,19.003,94,2.1,310
4609.5,21,19,18.9327,88,3.1,180
4610.5,20,19,19.003,94,2.1,240
4611.5,20,19,19.003,94,0,0
4612.5,20,18,17.9486,88,1.5,330
4613.5,20,19,19.003,94,1.5,280
4614.5,22,19,18.9746,83,3.6,290
4615.5,23,20,19.9513,83,5.1,300
4616.5,22,19,18.9746,83,5.1,290
4617.5,24,20,19.9197,78,7.2,320
4618.5,24,20,19.9197,78,4.6,320
4619.5,25,20,20.034,74,5.1,330
4620.5,27,21,21.0494,70,5.1,360
4621.5,28,22,22.0049,70,5.6,360
4622.5,29,21,20.967,62,6.2,360
4623.5,29,20,19.8846,58,4.6,360
4624.5,29,20,19.8846,58,5.1,350
4625.5,28,20,20.0262,62,3.6,350
4626.5,27,19,19.0852,62,4.1,360
4627.5,25,19,18.907,69,2.6,360
4628.5,24,19,19.0714,74,2.1,350
4629.5,22,19,18.9746,83,2.1,330
