,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),DC array power | (W),Diffuse irradiance | (W/m2),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Jan 1, 03:00 pm",1533.18,5.9,59.3757,763,1594.96,58,277,17.9333,468.903,1.53318,1,1,449.143,2.6
"Jan 1, 04:00 pm",702.72,5.8,70.9843,525,740.64,39,109,11.2054,228.722,0.70272,1,1,202.371,2.6
"Jan 1, 05:00 pm",16.9602,5.7,78.5251,71,39.9482,1,3,4.80264,15.0945,0.0169602,1,3,10.6154,2.2
"Jan 1, 06:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,2.2
"Jan 1, 07:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,2.2
"Jan 1, 08:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,2.9
"Jan 1, 09:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,2.9
"Jan 1, 10:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,2.9
"Jan 1, 11:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,2.3
"Jan 2, 12:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,2.3
"Jan 2, 01:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,2.3
"Jan 2, 02:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,2.5
"Jan 2, 03:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,2.5
"Jan 2, 04:00 am",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,2.5
"Jan 2, 05:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,2.3
"Jan 2, 06:00 am",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,2.3
"Jan 2, 07:00 am",11.5611,-1.1,78.0585,48,34.4483,2,4,-2.90279,11.8715,0.0115611,1,2,8.86083,2.3
"Jan 2, 08:00 am",567.339,-1,69.969,252,601.972,63,101,2.15213,170.235,0.567339,1,1,158.162,1
"Jan 2, 09:00 am",1614.78,-1,58.4405,712,1679.26,80,294,13.3144,480.455,1.61478,1,1,463.149,1
"Jan 2, 10:00 am",2208.4,0.9,48.5597,866,2294.36,70,430,22.5363,669.887,2.2084,1,1,659.91,1
"Jan 2, 11:00 am",2583.01,2.8,41.5827,907,2684.25,73,516,21.6332,774.475,2.58301,1,1,768.826,3
"Jan 2, 12:00 pm",2564.28,4.7,39.1125,837,2664.72,93,521,23.7396,774.856,2.56428,1,1,770.745,3
"Jan 2, 01:00 pm",2395.88,5.7,41.9566,827,2489.31,80,480,23.5253,724.624,2.39588,1,1,719.29,3
"Jan 2, 02:00 pm",1997.41,6.7,49.1986,767,2075.34,75,388,21.5052,603.383,1.99741,1,1,594.07,3
"Jan 2, 03:00 pm",1389.42,7.7,59.2358,657,1446.61,63,253,17.892,424.147,1.38942,1,1,407.291,3
"Jan 2, 04:00 pm",685.053,7.2,70.8487,480,722.535,46,111,12.0122,222.077,0.685053,1,1,198.13,3
"Jan 2, 05:00 pm",15.4927,6.7,78.4816,68,38.4533,1,3,5.76293,14.5482,0.0154927,1,3,10.2604,1.7
"Jan 2, 06:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,1.7
"Jan 2, 07:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,1.7
"Jan 2, 08:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,2.6
"Jan 2, 09:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,2.6
"Jan 2, 10:00 pm",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,2.6
"Jan 2, 11:00 pm",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,3.1
"Jan 3, 12:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,3.1
"Jan 3, 01:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,3.1
"Jan 3, 02:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,2.3
"Jan 3, 03:00 am",0,0,0,0,0,0,0,0,0,0,1,0,0,2.3
"Jan 3, 04:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,2.3
"Jan 3, 05:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,3.5
"Jan 3, 06:00 am",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,3.5
"Jan 3, 07:00 am",0,-0.4,78.1062,10,16.8279,3,3,-2.10499,4.97052,0,1,2,4.34289,3.5
"Jan 3, 08:00 am",275.712,-0.5,70.0169,51,303.832,55,63,-0.383499,81.4277,0.275712,1,1,78.9788,3.8
"Jan 3, 09:00 am",1391.05,-0.5,58.4653,484,1448.3,118,264,7.15033,400.557,1.39105,1,1,388.773,3.8
"Jan 3, 10:00 am",1941.68,1.9,48.5518,632,2017.57,112,375,14.048,565.559,1.94168,1,1,558.283,3.8
"Jan 3, 11:00 am",2556.82,4.4,41.5309,805,2656.94,124,518,21.8042,766.598,2.55682,1,1,761.608,3.5
"Jan 3, 12:00 pm",2615.24,6.8,39.0139,901,2717.85,73,535,25.2534,796.094,2.61524,1,1,791.712,3.5
"Jan 3, 01:00 pm",2473.1,7.9,41.8259,886,2569.71,72,502,25.4656,754.952,2.4731,1,1,749.306,3.5
"Jan 3, 02:00 pm",2082.88,9,49.0555,649,2164.01,156,422,18.3506,618.334,2.08288,1,1,610.547,7.3
"Jan 3, 03:00 pm",781.88,10.1,59.0923,184,821.8,121,175,13.2526,231.27,0.78188,1,1,226.595,7.3
"Jan 3, 04:00 pm",636.222,9.3,70.7107,345,672.506,66,114,11.5783,201.163,0.636222,1,1,184.058,7.3
"Jan 3, 05:00 pm",10.3764,8.5,78.4386,51,33.2416,2,4,7.75588,12.161,0.0103764,1,3,8.94667,6.9
"Jan 3, 06:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,6.9
"Jan 3, 07:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,6.9
"Jan 3, 08:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,7
"Jan 3, 09:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,7
"Jan 3, 10:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,7
"Jan 3, 11:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,5.4
"Jan 4, 12:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,5.4
"Jan 4, 01:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,5.4
"Jan 4, 02:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,7.7
"Jan 4, 03:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,7.7
"Jan 4, 04:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,7.7
"Jan 4, 05:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,7
"Jan 4, 06:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,7
"Jan 4, 07:00 am",0,6,78.1534,2,8.36908,2,2,4.8826,2.35028,0,1,2,2.22467,7
"Jan 4, 08:00 am",205.403,6.3,70.0603,11,232.069,57,59,6.12089,62.5475,0.205403,1,1,62.0182,6.1
"Jan 4, 09:00 am",448.508,6.6,58.4848,17,480.394,119,124,7.6777,129.664,0.448508,1,1,129.249,6.1
"Jan 4, 10:00 am",240.214,8.2,48.5375,0,267.594,76,76,8.36953,72.2132,0.240214,1,1,72.2132,6.1
"Jan 4, 11:00 am",413.989,9.8,41.472,0,445.1,125,125,10.8454,121.426,0.413989,1,1,121.426,5.4
"Jan 4, 12:00 pm",678.925,11.4,38.9081,9,716.256,191,196,13.9809,198.179,0.678925,1,1,198.136,5.4
"Jan 4, 01:00 pm",1003.69,12.6,41.6888,72,1049.52,224,259,17.1271,294.918,1.00369,1,1,294.465,5.4
"Jan 4, 02:00 pm",545.009,13.7,48.9077,7,579.115,156,159,15.2478,161.194,0.545009,1,1,161.111,8.7
"Jan 4, 03:00 pm",347.244,14.9,58.9455,2,376.89,104,105,15.5619,105.05,0.347244,1,1,105,8.7
"Jan 4, 04:00 pm",160.215,14.5,70.5704,7,185.97,49,50,14.365,51.8777,0.160215,1,1,51.5328,8.7
"Jan 4, 05:00 pm",0,14,78.3962,1,7.55012,2,2,12.8256,2.14084,0,1,3,2.07784,5.5
"Jan 4, 06:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,5.5
"Jan 4, 07:00 pm",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,5.5
"Jan 4, 08:00 pm",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,3.9
"Jan 4, 09:00 pm",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,3.9
"Jan 4, 10:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,3.9
"Jan 4, 11:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,3.1
"Jan 5, 12:00 am",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,3.1
"Jan 5, 01:00 am",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,3.1
"Jan 5, 02:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,1.1
"Jan 5, 03:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,1.1
"Jan 5, 04:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,1.1
"Jan 5, 05:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,1
"Jan 5, 06:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,1
"Jan 5, 07:00 am",0,4.7,78.2003,0,3.6941,1,1,1.9726,0.969846,0,1,2,0.969846,1
"Jan 5, 08:00 am",90.484,4.7,70.0991,0,114.869,32,32,3.48242,30.3519,0.090484,1,1,30.3519,2.6
"Jan 5, 09:00 am",245.049,4.6,58.4988,0,272.529,75,75,4.5807,72.35,0.245049,1,1,72.35,2.6
"Jan 5, 10:00 am",244.961,7.1,48.5169,0,272.439,77,77,7.25993,73.1667,0.244961,1,1,73.1667,2.6
"Jan 5, 11:00 am",287.255,9.5,41.406,0,315.619,90,90,10.0194,85.79,0.287255,1,1,85.79,2.6
"Jan 5, 12:00 pm",332.818,12,38.7952,0,362.152,104,104,12.9503,99.7219,0.332818,1,1,99.7219,2.6
"Jan 5, 01:00 pm",268.333,13,41.5456,0,296.299,86,86,13.545,81.805,0.268333,1,1,81.805,2.6
"Jan 5, 02:00 pm",268.57,14.1,48.7551,0,296.54,86,86,14.5126,82.2265,0.26857,1,1,82.2265,4.5
"Jan 5, 03:00 pm",273.732,15.2,58.7954,0,301.811,86,86,15.6688,84.1236,0.273732,1,1,84.1236,4.5
"Jan 5, 04:00 pm",103.385,15.2,70.428,0,128.019,37,37,14.6565,35.5209,0.103385,1,1,35.5209,4.5
"Jan 5, 05:00 pm",0,15.1,78.3543,0,3.51492,1,1,13.4093,0.969846,0,1,3,0.969846,2.6
"Jan 5, 06:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,2.6
"Jan 5, 07:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,2.6
"Jan 5, 08:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,3.4
"Jan 5, 09:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,3.4
"Jan 5, 10:00 pm",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,3.4
"Jan 5, 11:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,10.8
"Jan 6, 12:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,10.8
"Jan 6, 01:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,10.8
"Jan 6, 02:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,5.8
"Jan 6, 03:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,5.8
"Jan 6, 04:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,5.8
"Jan 6, 05:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,5.2
"Jan 6, 06:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,5.2
"Jan 6, 07:00 am",22.6945,4.2,78.2466,72,45.7897,2,4,3.08783,16.6061,0.0226945,1,2,12.0787,5.2
"Jan 6, 08:00 am",644.65,3.8,70.1332,384,681.14,52,109,6.90453,201.186,0.64465,1,1,182.646,3.2
"Jan 6, 09:00 am",1622.83,3.4,58.5073,760,1687.57,65,295,13.8325,485.077,1.62283,1,1,466.519,3.2
"Jan 6, 10:00 am",2111.06,4.7,48.4901,649,2193.27,161,433,19.2182,628.69,2.11106,1,1,621.256,3.2
"Jan 6, 11:00 am",980.067,6,41.3331,67,1025.25,216,249,11.8998,281.406,0.980067,1,1,280.998,4.1
"Jan 6, 12:00 pm",1520.14,7.2,38.6751,198,1581.5,255,357,15.8876,442.178,1.52014,1,1,441.246,4.1
"Jan 6, 01:00 pm",1340.35,7.9,41.3961,132,1396.02,257,322,15.792,390.136,1.34035,1,1,389.328,4.1
"Jan 6, 02:00 pm",1012.92,8.5,48.5979,109,1059.01,209,254,18.5334,300.294,1.01292,1,1,299.035,0.8
"Jan 6, 03:00 pm",702.362,9.2,58.6421,102,740.273,137,168,15.6457,208.828,0.702362,1,1,206.315,0.8
"Jan 6, 04:00 pm",212.455,9.1,70.2836,28,239.265,53,57,10.0234,66.3983,0.212455,1,1,65.037,0.8
"Jan 6, 05:00 pm",0,9.1,78.3131,5,9.85703,2,2,6.44168,2.95251,0,1,3,2.63785,0.4
"Jan 6, 06:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,0.4
"Jan 6, 07:00 pm",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,0.4
"Jan 6, 08:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,1.5
"Jan 6, 09:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,1.5
"Jan 6, 10:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,1.5
"Jan 6, 11:00 pm",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,1.8
"Jan 7, 12:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,1.8
"Jan 7, 01:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,1.8
"Jan 7, 02:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,1.7
"Jan 7, 03:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,1.7
"Jan 7, 04:00 am",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,1.7
"Jan 7, 05:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,1.6
"Jan 7, 06:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,1.6
"Jan 7, 07:00 am",38.4844,5.3,78.2925,103,61.8762,2,5,3.62617,22.84,0.0384844,1,2,16.3597,1.6
"Jan 7, 08:00 am",777.89,4.9,70.1627,551,817.708,42,125,9.03925,247.952,0.77789,1,1,221.313,3.5
"Jan 7, 09:00 am",1629.14,4.5,58.5104,779,1694.09,60,296,14.823,489.428,1.62914,1,1,470.402,3.5
"Jan 7, 10:00 am",2228.1,5.6,48.4569,868,2314.82,68,433,20.603,669.783,2.2281,1,1,659.869,3.5
"Jan 7, 11:00 am",2501.19,6.8,41.2531,825,2598.97,91,499,19.6437,742.592,2.50119,1,1,737.61,5.9
"Jan 7, 12:00 pm",2711.03,7.9,38.548,821,2817.8,129,555,22.0884,812.594,2.71103,1,1,808.781,5.9
"Jan 7, 01:00 pm",2369.54,8.4,41.2407,727,2461.91,121,480,20.8082,706.846,2.36954,1,1,702.461,5.9
"Jan 7, 02:00 pm",2213.56,8.9,48.4362,821,2299.72,85,430,18.3971,658.333,2.21356,1,1,648.972,7.8
"Jan 7, 03:00 pm",1619.62,9.4,58.4858,777,1684.26,61,295,16.3209,489.78,1.61962,1,1,470.835,7.8
"Jan 7, 04:00 pm",712.357,8.6,70.1373,499,750.518,41,115,11.4384,229.377,0.712357,1,1,205.281,7.8
"Jan 7, 05:00 pm",29.9763,7.9,78.2724,88,53.208,2,5,7.28541,19.8264,0.0299763,1,3,14.2912,6.3
"Jan 7, 06:00 pm",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,6.3
"Jan 7, 07:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,6.3
"Jan 7, 08:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,4
"Jan 7, 09:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,4
"Jan 7, 10:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,4
"Jan 7, 11:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,4.3
"Jan 8, 12:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,4.3
"Jan 8, 01:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,4.3
"Jan 8, 02:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,2.6
"Jan 8, 03:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,2.6
"Jan 8, 04:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,2.6
"Jan 8, 05:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,5.5
"Jan 8, 06:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,5.5
"Jan 8, 07:00 am",23.274,-1.2,78.3378,72,46.38,2,4,-2.27017,16.4938,0.0232741,1,2,11.9614,5.5
"Jan 8, 08:00 am",651.857,-1.1,70.1875,383,688.523,51,109,2.24132,199.509,0.651857,1,1,180.971,2.4
"Jan 8, 09:00 am",1648.29,-1,58.5079,761,1713.89,65,296,10.536,485.503,1.64829,1,1,466.92,2.4
"Jan 8, 10:00 am",2240.23,1.9,48.4174,867,2327.43,67,433,18.9486,668.317,2.24023,1,1,658.446,2.4
"Jan 8, 11:00 am",2679.68,4.8,41.1661,910,2785.08,75,526,16.1037,783.258,2.67968,1,1,777.808,7.8
"Jan 8, 12:00 pm",2752.02,7.7,38.4138,916,2860.59,75,552,19.6283,816.002,2.75202,1,1,811.804,7.8
"Jan 8, 01:00 pm",2595.8,8.9,41.0792,900,2697.58,72,519,20.223,772.981,2.5958,1,1,767.635,7.8
"Jan 8, 02:00 pm",2223.75,10.1,48.2701,870,2310.3,69,436,22.5712,674.389,2.22375,1,1,664.605,5.4
"Jan 8, 03:00 pm",1573.22,11.3,58.3265,771,1636.32,57,292,20.0727,483.912,1.57322,1,1,465.317,5.4
"Jan 8, 04:00 pm",767.067,10.8,69.9891,558,806.608,41,126,14.912,250.82,0.767067,1,1,224.062,5.4
"Jan 8, 05:00 pm",33.8079,10.2,78.2325,103,57.1117,1,5,9.67313,21.9757,0.0338079,1,3,15.5003,6.5
"Jan 8, 06:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,6.5
"Jan 8, 07:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,6.5
"Jan 8, 08:00 pm",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,4.8
"Jan 8, 09:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,4.8
"Jan 8, 10:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,4.8
"Jan 8, 11:00 pm",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,4.3
"Jan 9, 12:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,4.3
"Jan 9, 01:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,4.3
"Jan 9, 02:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,6
"Jan 9, 03:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,6
"Jan 9, 04:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,6
"Jan 9, 05:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,8.4
"Jan 9, 06:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,8.4
"Jan 9, 07:00 am",26.0341,2,78.3826,72,49.1918,3,5,1.21958,17.4086,0.0260341,1,2,12.8737,8.4
"Jan 9, 08:00 am",649.458,1.7,70.2075,383,686.064,52,110,4.0183,200.251,0.649458,1,1,181.695,5.7
"Jan 9, 09:00 am",1601,1.4,58.5,732,1665.01,63,286,8.85907,468.148,1.601,1,1,450.283,5.7
"Jan 9, 10:00 am",2311.02,2.7,48.3717,871,2401.03,70,438,14.3023,675.024,2.31102,1,1,665.146,5.7
"Jan 9, 11:00 am",2606.35,4.1,41.0722,883,2708.58,73,512,16.0039,761.344,2.60635,1,1,756.103,6.9
"Jan 9, 12:00 pm",2793.29,5.4,38.2727,924,2903.69,75,559,18.4166,823.659,2.79329,1,1,819.483,6.9
"Jan 9, 01:00 pm",2662.56,5.9,40.9118,912,2767.21,74,529,18.3812,786.172,2.66256,1,1,780.84,6.9
"Jan 9, 02:00 pm",2274.21,6.4,48.0997,872,2362.75,69,440,18.7907,677.626,2.27421,1,1,667.957,5.5
"Jan 9, 03:00 pm",1646.69,6.9,58.1644,782,1712.24,61,301,15.7728,496.127,1.64669,1,1,477.476,5.5
"Jan 9, 04:00 pm",791.371,6.9,69.8393,559,831.535,42,128,11.0001,253.618,0.791371,1,1,227.001,5.5
"Jan 9, 05:00 pm",40.5312,6.9,78.1933,107,63.9616,2,6,6.34157,23.833,0.0405312,1,3,17.1095,2.3
"Jan 9, 06:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,2.3
"Jan 9, 07:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,2.3
"Jan 9, 08:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,1.8
"Jan 9, 09:00 pm",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,1.8
"Jan 9, 10:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,1.8
"Jan 9, 11:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,3.1
"Jan 10, 12:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,3.1
"Jan 10, 01:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,3.1
"Jan 10, 02:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,2.8
"Jan 10, 03:00 am",0,0,0,0,0,0,0,0,0,0,1,0,0,2.8
"Jan 10, 04:00 am",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,2.8
"Jan 10, 05:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,4.3
"Jan 10, 06:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,4.3
"Jan 10, 07:00 am",12.3731,-1,78.4268,52,35.2755,2,4,-2.33497,12.3719,0.0123731,1,2,9.09504,4.3
"Jan 10, 08:00 am",601.246,-0.8,70.2226,279,636.686,65,107,0.86418,179.899,0.601246,1,1,166.373,7.3
"Jan 10, 09:00 am",1636.38,-0.5,58.4866,703,1701.59,77,292,5.89766,471.437,1.63638,1,1,454.295,7.3
"Jan 10, 10:00 am",2331.77,2.2,48.3197,871,2422.61,69,439,12.0875,674.373,2.33177,1,1,664.536,7.3
"Jan 10, 11:00 am",2609.61,4.9,40.9714,792,2711.98,119,514,14.299,755.931,2.60961,1,1,751.275,9.7
"Jan 10, 12:00 pm",2442.05,7.6,38.1247,669,2537.38,144,496,16.5202,712.943,2.44205,1,1,709.964,9.7
"Jan 10, 01:00 pm",2551,8.6,40.7385,786,2650.88,117,511,18.0026,751.245,2.551,1,1,746.725,9.7
"Jan 10, 02:00 pm",2198.03,9.7,47.9251,721,2283.58,129,437,17.1628,648.692,2.19804,1,1,640.813,10.9
"Jan 10, 03:00 pm",1019.74,10.7,57.9996,272,1066.02,133,217,13.8946,301.19,1.01974,1,1,294.776,10.9
"Jan 10, 04:00 pm",708.961,10,69.6879,372,747.037,72,130,12.0289,222.449,0.708961,1,1,204.864,10.9
"Jan 10, 05:00 pm",30.1115,9.3,78.1549,74,53.3457,4,7,8.77766,19.0691,0.0301115,1,3,14.4216,9.4
"Jan 10, 06:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,9.4
"Jan 10, 07:00 pm",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,9.4
"Jan 10, 08:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,9.8
"Jan 10, 09:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,9.8
"Jan 10, 10:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,9.8
"Jan 10, 11:00 pm",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,10.6
"Jan 11, 12:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,10.6
"Jan 11, 01:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,10.6
"Jan 11, 02:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,9.3
"Jan 11, 03:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,9.3
"Jan 11, 04:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,9.3
